"","SIVIMID","NMDS1","NMDS2","Relevé.number","Semisupervised","Revised.alliance","Alliance","Sintaxon","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation"
"1232","T-P13303",-0.000805447396471692,-0.0127744982369986,2280,1,"Galio valantiae-Parietarion judaicae","Galio valantiae-Parietarion judaicae","Parietarietum judaicae","H32d","",NA,50,"1997",-2.987978355,43.3660067,"1 - UTM1x1 + Elevation",60
"1233","T-P13305",-0.00172573058919561,-0.012634710931131,2282,1,"Galio valantiae-Parietarion judaicae","Galio valantiae-Parietarion judaicae","Parietarietum judaicae","?","",NA,50,"1997",-3.017598053,43.36060326,"1 - UTM1x1 + Elevation",40
"1234","T-P13307",-0.000816072507450947,-0.0121895747904038,2284,1,"Galio valantiae-Parietarion judaicae","Galio valantiae-Parietarion judaicae","Parietarietum judaicae","?","",NA,10,"1997",-2.723582941,43.42600315,"2 - UTM1x1 + Centroid",40
"1235","T-P13445",0.00632510800498203,0.00713703630629405,513445,1,"Potentillion anserinae",NA,"Comunidad de Juncus bufonius","R36","",NA,3,"1997",-2.624613223,43.04662303,"1 - UTM1x1 + Elevation",590
"1236","T-P13459",-0.014650200942569,-0.013601373077567,513459,1,"Cynancho-Convolvulion sepium",NA,"Comunidad de Oenanthe crocata","R55","",NA,20,"1997",-2.876760141,43.4343748,"3 - UTM10x10 + Elevation",0
"1237","T-P15237",0.00502609049866149,0.0128991659190649,2082,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,2,"1988",-4.372863032,43.37037305,"3 - UTM10x10 + Elevation",5
"1238","T-P15239",0.00591195094191228,0.0134533969245827,2084,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,1,"1988",-4.703831267,43.20023932,"2 - UTM1x1 + Centroid",150
"1239","T-P15241",0.00669248199367831,0.0142787837993304,2086,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,1,"1988",-6.20418092,43.22386099,"3 - UTM10x10 + Elevation",940
"1240","T-P15242",0.00972923355462764,0.0146531027514286,2087,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,1,"1988",-6.252787937,42.73457925,"4 - UTM10x10 + Centroid",800
"1241","T-P15244",0.0114920751317158,0.0160408417111822,2089,1,"Saginion procumbentis","Saginion procumbentis","Bryo argentei-Saginetum procumbentis","V35","",NA,1,"1988",-5.88701936,43.33855899,"3 - UTM10x10 + Elevation",200
"1242","T-P15245",0.0107719431063747,0.0168990193943784,2090,1,"Saginion procumbentis","Saginion procumbentis","Bryo argentei-Saginetum procumbentis","V35","",NA,1,"1988",-4.400299783,43.38264643,"3 - UTM10x10 + Elevation",20
"1243","T-P15246",0.0103571373488333,0.0124347586003018,2091,1,"Saginion procumbentis","Saginion procumbentis","Bryo argentei-Saginetum procumbentis","V35","",NA,10,"1988",-4.393183315,43.39533941,"3 - UTM10x10 + Elevation",20
"1244","T-P15247",0.0104858615331458,0.0146720043068884,2092,1,"Saginion procumbentis","Saginion procumbentis","Bryo argentei-Saginetum procumbentis","V35","",NA,1,"1988",-4.78656111,43.29350877,"4 - UTM10x10 + Centroid",531
"1245","T-P15267",0.0688346599722358,0.0352116534535624,515267,1,"Polycarpion tetraphylli","Polycarpion tetraphylli","Crassulo tillaeae-Saginetum apetalae","V34","",NA,1,"1988",-6.090129678,43.53291119,"4 - UTM10x10 + Centroid",122
"1246","T-P15400",0.00312177518873441,-0.0189457513701063,1520,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Anogrammo leptophyllae-Parietarietum lusitanicae","?","",NA,8,"1986",-6.670533409,42.41388206,"3 - UTM10x10 + Elevation",550
"1247","T-P15401",0.00393149302012327,-0.01870031352167,1521,1,"Geranio pusilli-Anthriscion caucalidis","Geranio pusilli-Anthriscion caucalidis","Anogrammo leptophyllae-Parietarietum lusitanicae","V32","",NA,10,"1986",-6.660934966,42.41599027,"3 - UTM10x10 + Elevation",550
"1248","T-P15406",0.0187320655639333,-0.000878458368606093,1522,1,"Scleranthion annui","Scleranthion annui","Miboro minimae-Arabidopsietum thalianae","V15","",NA,60,"1986",-6.493229166,42.59051279,"3 - UTM10x10 + Elevation",600
"1249","T-P15408",0.0214355310992401,-0.00218189006107683,1523,1,"Scleranthion annui","Scleranthion annui","Miboro minimae-Arabidopsietum thalianae","V15","",NA,80,"1986",-5.359937067,42.85001204,"3 - UTM10x10 + Elevation",980
"1250","T-P17218",-0.0165247553809589,-0.00650524389541673,842,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","V","",NA,20,"1975",-8.654418308,42.42483896,"3 - UTM10x10 + Elevation",15
"1251","T-P17220",-0.0161361569055472,-0.00323371670335306,844,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","V","",NA,10,"1975",-8.677652213,42.43989049,"3 - UTM10x10 + Elevation",50
"1252","T-P17221",-0.00479908747388834,-0.00710484617763001,845,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","V","",NA,20,"1975",-8.772686505,42.28389596,"3 - UTM10x10 + Elevation",100
"1253","T-P17222",-0.00341662261384775,-0.00791538927932576,846,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","V","",NA,20,"1975",-8.807070288,42.26235004,"3 - UTM10x10 + Elevation",100
"1254","T-P17223",-0.00443571524014707,-0.010460854302954,847,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","V","",NA,20,"1975",-8.808852256,42.33427436,"3 - UTM10x10 + Elevation",70
"1255","T-P17224",-0.00237475925945151,-0.00442375081340311,848,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","V39","",NA,20,"1975",-8.805710967,42.30022692,"3 - UTM10x10 + Elevation",80
"1256","T-P17225",-0.015173880504297,-0.0117120610563776,849,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","R55","",NA,20,"1975",-8.822537538,42.27236536,"3 - UTM10x10 + Elevation",20
"1257","T-P17226",-0.0139558147269825,-0.0121366485434756,850,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","V","",NA,20,"1975",-8.769944917,42.28043363,"3 - UTM10x10 + Elevation",100
"1258","T-P17227",-0.00324222568725899,-0.00864916489499295,851,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","R","",NA,20,"1975",-8.678874459,42.29219622,"3 - UTM10x10 + Elevation",70
"1259","T-P17228",-0.00670812437116776,-0.0116591117736945,852,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","V39","",NA,20,"1975",-8.716223267,42.3029373,"3 - UTM10x10 + Elevation",180
"1260","T-P17229",-0.010794275264792,-0.0146488898456136,853,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","V38","",NA,20,"1975",-8.80319532,42.32555992,"3 - UTM10x10 + Elevation",100
"1261","T-P17230",-0.00293928118853973,-0.00293433028207752,854,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","R55","",NA,20,"1975",-8.797375012,42.31505309,"3 - UTM10x10 + Elevation",150
"1262","T-P17231",-0.0239953995819356,-0.00365735972495422,855,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","R55","",NA,15,"1975",-8.730457271,42.21940638,"3 - UTM10x10 + Elevation",50
"1263","T-P17232",-0.0105526843831511,-0.00761224146461509,856,1,"Senecionion fluviatilis","Senecionion fluviatilis","Arundini-Convolvuletum sepium","V39","",NA,20,"1975",-8.665360817,42.33067547,"3 - UTM10x10 + Elevation",80
"1264","T-P17233",-0.0128492509150394,0.00167781478831282,517233,1,"Potentillion anserinae",NA,"Rhamno-Juniperetum lyciae","V38","",NA,NA,"1975",-6.981005694,42.83960183,"4 - UTM10x10 + Centroid",903.5
"1265","T-P17234",-0.0151046278253296,0.00565953764138997,517234,1,"Potentillion anserinae",NA,"Rhamno-Juniperetum lyciae","V38","",NA,NA,"1975",-7.103282071,42.84195365,"4 - UTM10x10 + Centroid",638
"1266","T-P17235",-0.0160021947611485,0.00622965458393293,517235,1,"Potentillion anserinae",NA,"Rhamno-Juniperetum lyciae","V38","",NA,NA,"1975",-7.108824928,42.6618699,"4 - UTM10x10 + Centroid",1067
"1267","T-P17236",-0.0202979881838167,0.00426879115488837,517236,1,"Potentillion anserinae",NA,"Rhamno-Juniperetum lyciae","V38","",NA,NA,"1975",-7.228140842,42.75379587,"4 - UTM10x10 + Centroid",898
"1268","T-P17237",-0.0166737453657779,0.00677205009760814,517237,1,"Potentillion anserinae",NA,"Rhamno-Juniperetum lyciae","V38","",NA,NA,"1975",-7.103282071,42.84195365,"4 - UTM10x10 + Centroid",638
"1269","T-P17238",-0.0139535593449137,0.0112095134477371,517238,1,"Potentillion anserinae",NA,"Rhamno-Juniperetum lyciae","V38","",NA,NA,"1975",-7.105934156,42.75190131,"4 - UTM10x10 + Centroid",979
"1270","T-P17240",-0.0167032622123101,0.00181316499901159,517240,1,"Potentillion anserinae",NA,"Rhamno-Juniperetum lyciae","V38","",NA,NA,"1975",-7.225482191,42.84373965,"4 - UTM10x10 + Centroid",766.5
"1271","T-P17242",-0.00971807611938339,0.00575344096768233,517242,1,"Potentillion anserinae",NA,"Rhamno-Juniperetum lyciae","V38","",NA,NA,"1975",-7.105934156,42.75190131,"4 - UTM10x10 + Centroid",979
"1272","T-P21529",-0.0161075971120042,-0.0126279605617687,521529,1,"Cynancho-Convolvulion sepium",NA,"Mesobromion erecti","R55","",NA,60,"1992",-2.24827872,43.29870431,"3 - UTM10x10 + Elevation",20
"1273","T-P22326",-0.0163232992329093,0.0125608591089075,858,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,60,"1988",-5.315636737,43.10484664,"3 - UTM10x10 + Elevation",1300
"1274","T-P22327",-0.0310145591385689,0.00465704020420183,859,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,70,"1988",-5.332825473,42.90999906,"3 - UTM10x10 + Elevation",1320
"1275","T-P22328",-0.0170251281188775,0.00577248587141345,860,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,70,"1988",-5.47624805,42.94300328,"3 - UTM10x10 + Elevation",1390
"1276","T-P22329",-0.014095041060892,0.00548581668430304,861,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,200,"1988",-5.551723284,42.93053925,"3 - UTM10x10 + Elevation",1130
"1277","T-P22330",-0.013664713895475,0.00817492400620095,862,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,50,"1988",-4.935418861,42.89399817,"3 - UTM10x10 + Elevation",1390
"1278","T-P22331",-0.0287433791806653,0.0152427147053578,863,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,20,"1988",-4.822576379,43.05433533,"3 - UTM10x10 + Elevation",1390
"1279","T-P22332",-0.0342090149155067,0.00599396555886145,864,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,100,"1988",-4.782988275,43.0441535,"3 - UTM10x10 + Elevation",1610
"1280","T-P22333",-0.00952631702960466,0.00842078597538829,865,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,200,"1988",-4.979170824,42.8068027,"3 - UTM10x10 + Elevation",1070
"1281","T-P22334",-0.00831805726121345,0.0118513861721345,866,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,120,"1988",-4.82246974,43.05073515,"3 - UTM10x10 + Elevation",1280
"1282","T-P22335",-0.0168354492318128,0.00658149523310973,867,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,200,"1988",-4.971931033,42.96361238,"3 - UTM10x10 + Elevation",1090
"1283","T-P22336",-0.017233345121042,0.00537389963736361,868,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,100,"1988",-5.527993205,42.88964501,"3 - UTM10x10 + Elevation",1090
"1284","T-P22337",-0.0154715211405123,0.0107092440155594,869,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,200,"1988",-5.265788485,43.01940179,"3 - UTM10x10 + Elevation",1170
"1285","T-P22338",-0.018847771961279,0.00603124294083114,870,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,50,"1988",-5.000524256,43.01354245,"3 - UTM10x10 + Elevation",1140
"1286","T-P22339",-0.00971767972799552,0.00822794303435605,871,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,100,"1988",-4.920854553,42.97708789,"3 - UTM10x10 + Elevation",1180
"1287","T-P22340",-0.0158728251879488,0.0135220217236773,872,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Carduo nutantis-Cirsietum chodati","V","",NA,100,"1988",-5.219266299,43.09054916,"3 - UTM10x10 + Elevation",1510
"1288","T-P22341",-0.0150349269177167,0.00804847536955467,873,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Carduo nutantis-Cirsietum chodati","V38","",NA,150,"1988",-5.293533307,43.10529203,"3 - UTM10x10 + Elevation",1440
"1289","T-P22342",-0.0170915743760809,0.0127627556492167,874,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Carduo nutantis-Cirsietum chodati","V38","",NA,60,"1988",-5.132614525,43.14262273,"3 - UTM10x10 + Elevation",1270
"1290","T-P22343",-0.0123306613402723,0.00697660200799791,875,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Carduo nutantis-Cirsietum chodati","V38","",NA,50,"1988",-5.095502023,43.13610515,"3 - UTM10x10 + Elevation",1200
"1291","T-P22344",-0.0178648054956463,0.00905584384963133,876,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Carduo nutantis-Cirsietum chodati","V38","",NA,100,"1988",-5.024032771,43.01942117,"4 - UTM10x10 + Centroid",1070
"1292","T-P22429",0.0102772313669334,-0.00386145067699242,1524,1,"Oxalidion europaeae","Oxalidion europaeae","Lamio hybridi-Echinochloetum crus-gallii","V15","",NA,100,"1986",-5.181564248,43.41182702,"3 - UTM10x10 + Elevation",200
"1293","T-P22430",0.00729207772773874,-0.00179306504252158,1525,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,100,"1986",-2.923873267,43.3065519,"3 - UTM10x10 + Elevation",50
"1294","T-P22431",0.00667476192710351,-0.00506230512243632,1526,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V37","",NA,100,"1986",-2.886899551,43.29751671,"3 - UTM10x10 + Elevation",40
"1295","T-P22432",0.00707317940853456,-0.0031201366339638,1527,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,80,"1986",-3.46567853,43.2119808,"3 - UTM10x10 + Elevation",280
"1296","T-P22433",0.00535852173630081,-0.00778327000568305,1528,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,100,"1986",-3.328853765,43.408756,"3 - UTM10x10 + Elevation",40
"1297","T-P22434",0.00572906435425176,-0.00241307885979157,1529,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,200,"1986",-3.422305453,43.34901953,"3 - UTM10x10 + Elevation",10
"1298","T-P22435",0.00355294670973413,-0.000303833508390511,1530,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,100,"1986",-3.477017479,43.4028313,"3 - UTM10x10 + Elevation",5
"1299","T-P22436",0.0075111486544368,-0.00106805435827137,1531,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,100,"1986",-3.427544305,43.39222163,"3 - UTM10x10 + Elevation",220
"1300","T-P22437",0.00559514722621019,-0.00261776616672198,1532,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,100,"1986",-3.40740299,43.33466633,"3 - UTM10x10 + Elevation",60
"1301","T-P22438",0.00680438239657304,-0.0019455487374953,1533,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,50,"1986",-3.902340798,43.43628368,"3 - UTM10x10 + Elevation",50
"1302","T-P22439",0.00864151643220549,-0.012071190015535,1534,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,30,"1986",-3.9863821,43.43739046,"3 - UTM10x10 + Elevation",5
"1303","T-P22440",0.00790156803644147,0.00127352446566962,1535,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,50,"1986",-4.191815172,43.32738123,"3 - UTM10x10 + Elevation",100
"1304","T-P22441",0.00586337183605865,-0.00262034497131472,1536,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,50,"1986",-3.470713616,43.22636775,"3 - UTM10x10 + Elevation",280
"1305","T-P22442",0.00518076920943812,0.00168172373971205,1537,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V37","",NA,50,"1986",-4.419710551,43.36800013,"3 - UTM10x10 + Elevation",5
"1306","T-P22443",0.0093358051024834,0.00403279692022458,1538,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,50,"1986",-4.598229966,43.39805967,"3 - UTM10x10 + Elevation",5
"1307","T-P22444",0.00766795497026553,-0.00192998323146769,1539,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V","",NA,40,"1986",-4.500212887,43.32915398,"3 - UTM10x10 + Elevation",50
"1308","T-P22445",0.00639931506890258,-0.00541295842987488,1540,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,50,"1986",-4.86319028,43.42106124,"3 - UTM10x10 + Elevation",30
"1309","T-P22446",0.00686643567833365,-0.00680123644815207,1541,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,20,"1986",-4.841238636,43.43042106,"3 - UTM10x10 + Elevation",50
"1310","T-P22447",0.00490107334219321,-0.00125953744093521,1542,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,100,"1986",-5.143076378,43.37113619,"3 - UTM10x10 + Elevation",50
"1311","T-P22448",0.00376323828193353,-0.00415877476097351,1543,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,100,"1986",-5.285409635,43.48002898,"3 - UTM10x10 + Elevation",50
"1312","T-P22449",0.00587942598871398,-0.00638927228366557,1544,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,5,"1986",-5.215821522,43.47059458,"3 - UTM10x10 + Elevation",10
"1313","T-P22450",0.00545624490681895,-0.00149871885311301,1545,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,50,"1986",-5.416943327,43.49172912,"3 - UTM10x10 + Elevation",10
"1314","T-P22451",0.00585603239324614,-0.00382853324227239,1546,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V37","",NA,100,"1986",-5.468363792,43.35737155,"3 - UTM10x10 + Elevation",200
"1315","T-P22452",0.00761349040014372,-0.000193561981435752,1547,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,50,"1986",-5.586823857,43.53122797,"3 - UTM10x10 + Elevation",100
"1316","T-P22453",0.00526711691790458,-0.00388687705813508,1548,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,50,"1986",-5.708941468,43.55000679,"3 - UTM10x10 + Elevation",100
"1317","T-P22454",0.00456428075947673,-0.00163046880858557,1549,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V37","",NA,50,"1986",-5.92895575,43.38971406,"3 - UTM10x10 + Elevation",200
"1318","T-P22455",0.00701652245446335,-0.00216496420879,1550,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,50,"1986",-5.836058823,43.30381933,"3 - UTM10x10 + Elevation",150
"1319","T-P22456",0.00546662898410523,-0.00121789439959995,1551,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V37","",NA,50,"1986",-5.934878094,43.35894913,"3 - UTM10x10 + Elevation",200
"1320","T-P22457",0.00693954091841705,-0.00237193166106255,1552,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,50,"1986",-5.873763189,43.42352915,"3 - UTM10x10 + Elevation",150
"1321","T-P22458",0.00750255446956946,-0.00404640165349857,1553,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,100,"1986",-5.9930734,43.38805252,"3 - UTM10x10 + Elevation",100
"1322","T-P22459",0.00653320382197802,-0.00217516796823073,1554,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,100,"1986",-6.153642168,43.48457423,"3 - UTM10x10 + Elevation",200
"1323","T-P22460",0.00133788921777669,-0.00915492731575357,1555,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,1,"1986",-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191
"1324","T-P22461",0.00151410591753478,-0.00909701416806305,1556,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V39","",NA,1,"1986",-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191
"1325","T-P22462",0.00609216084080837,-0.0138602233184864,1557,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V","",NA,1,"1986",-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191
"1326","T-P22463",0.00269434123110629,-0.00634417618190419,1558,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,6,"1986",-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191
"1327","T-P22464",0.00730918577010728,-0.0114060735468625,1559,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,5,"1986",-3.455098968,43.45524153,"4 - UTM10x10 + Centroid",41
"1328","T-P22465",0.00652481114654254,-0.00323523926265874,1560,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,5,"1986",-3.455098968,43.45524153,"4 - UTM10x10 + Centroid",41
"1329","T-P22466",0.00850122221327673,0.00125684324958287,1561,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,1,"1986",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"1330","T-P22467",0.00698852051807005,0.000463439056155259,1562,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V15","",NA,3,"1986",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"1331","T-P22468",0.00410096930947507,-0.00213939911134107,1563,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V37","",NA,1,"1986",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"1332","T-P22469",0.00329188717308847,-0.00666994105868111,1564,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V39","",NA,1,"1986",-5.665984283,43.52893451,"4 - UTM10x10 + Centroid",31
"1333","T-P22471",0.0080907931019271,-0.0013738952541894,1565,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V","",NA,1,"1986",-6.090129678,43.53291119,"4 - UTM10x10 + Centroid",122
"1334","T-P22472",0.00291959566559356,-0.00567971791977191,1566,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,2,"1986",-6.461178621,43.53244249,"4 - UTM10x10 + Centroid",109
"1335","T-P22473",0.00688006299163478,-7.49230922780931e-05,1567,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V32","",NA,1,"1986",-6.591547598,43.53512218,"4 - UTM10x10 + Centroid",96
"1336","T-P22474",0.00161529391410202,-0.00259854077895772,1568,1,"Oxalidion europaeae","Oxalidion europaeae","Fumario capreolatae-Veronicetum persicae","V39","",NA,3,"1986",-6.708298223,43.53800992,"4 - UTM10x10 + Centroid",71
"1337","T-P22477",0.00400788180472467,-0.00358427314081128,1571,1,"Oxalidion europaeae","Oxalidion europaeae","Lamio hybridi-Echinochloetum crus-gallii","V15","",NA,NA,"1986",-7.026625266,43.5219517,"3 - UTM10x10 + Elevation",30
"1338","T-P22478",0.01017917301967,-0.00934211235324017,1572,1,"Oxalidion europaeae","Oxalidion europaeae","Lamio amplexicaulis-Veronicetum hederifoliae","V15","",NA,4,"1986",-4.626210284,43.15094366,"3 - UTM10x10 + Elevation",360
"1339","T-P22479",0.00592331659091676,0.000349016449767598,1573,1,"Oxalidion europaeae","Oxalidion europaeae","Lamio amplexicaulis-Veronicetum hederifoliae","V15","",NA,50,"1986",-6.200057025,43.09792166,"3 - UTM10x10 + Elevation",900
"1340","T-P22480",0.00882495297088516,0.000865792526303525,1574,1,"Oxalidion europaeae","Oxalidion europaeae","Lamio amplexicaulis-Veronicetum hederifoliae","V15","",NA,5,"1986",-6.254133909,43.09819583,"3 - UTM10x10 + Elevation",700
"1341","T-P22481",0.00293308867740411,-0.00327872016672348,1575,1,"Oxalidion europaeae","Oxalidion europaeae","Lamio amplexicaulis-Veronicetum hederifoliae","V15","",NA,50,"1986",-6.260856633,43.1322192,"3 - UTM10x10 + Elevation",820
"1342","T-P22482",0.00425730743979148,-0.00191213612315607,1576,1,"Oxalidion europaeae","Oxalidion europaeae","Lamio amplexicaulis-Veronicetum hederifoliae","V15","",NA,50,"1986",-6.245555276,43.12184999,"3 - UTM10x10 + Elevation",820
"1343","T-P22483",0.00321932447597141,-0.00207465038848618,1577,1,"Oxalidion europaeae","Oxalidion europaeae","Lamio amplexicaulis-Veronicetum hederifoliae","V15","",NA,50,"1986",-6.632644522,43.38931291,"3 - UTM10x10 + Elevation",400
"1344","T-P22484",0.00812732920291642,-0.000642395810392834,1578,1,"Oxalidion europaeae","Oxalidion europaeae","Lamio amplexicaulis-Veronicetum hederifoliae","V15","",NA,50,"1986",-6.598283383,43.30936914,"3 - UTM10x10 + Elevation",800
"1345","T-P22485",0.0056907707354933,-0.00171386453705471,1579,1,"Oxalidion europaeae","Oxalidion europaeae","Lamio amplexicaulis-Veronicetum hederifoliae","V15","",NA,30,"1986",-6.536122491,43.30050595,"3 - UTM10x10 + Elevation",520
