"SIVIMID","Sintaxon","Alliance","Class","EUNIS","Area","Year","Longitude","Latitude","Accuracy","Elevation","Aspect","Slope"
"T-P07855","Paspalo-Agrostietum semiverticillatae","Paspalo-Agrostion semiverticillati","Bidentetea","Q51",15,"1999","-1.662738271","42.78728409","3 - UTM10x10 + Elevation","390","",NA
"T-P07838","Paspalo-Agrostietum semiverticillatae","Paspalo-Agrostion semiverticillati","Bidentetea","Qb",10,"1999","-7","43","5 - UTMs missing from DEM","340","",NA
"T-P07852","Paspalo-Agrostietum semiverticillatae","Paspalo-Agrostion semiverticillati","Bidentetea","Qb",30,"1999","-1.613081875","42.8209131","1 - UTM1x1 + Elevation","420","",NA
"T-P07850","Paspalo-Agrostietum semiverticillatae","Paspalo-Agrostion semiverticillati","Bidentetea","C35c",20,"1999","-7","43","5 - UTMs missing from DEM","350","",NA
"T-P07858","Paspalo-Agrostietum semiverticillatae","Paspalo-Agrostion semiverticillati","Bidentetea","Qb",10,"1999","-1.829320867","42.90077282","2 - UTM1x1 + Centroid","420","",NA
"T-P07857","Paspalo-Agrostietum semiverticillatae","Paspalo-Agrostion semiverticillati","Bidentetea","Qb",15,"1999","-1.665066826","42.7927144","3 - UTM10x10 + Elevation","390","",NA
"T-P07851","Paspalo-Agrostietum semiverticillatae","Paspalo-Agrostion semiverticillati","Bidentetea","C35e",40,"1999","-1.865425645","42.78764921","4 - UTM10x10 + Centroid","370","",NA
"NEW-OMAR-PA97","Picridi echioides-Melilotetum albi","Dauco-Melilotion","Artemisietea vulgaris",NA,40,"1981","-5.654043577","43.23651311","500","360","S",0
"NEW-OMAR-BA02","Picridi echioides-Melilotetum albi","Dauco-Melilotion","Artemisietea vulgaris",NA,200,"1981","-5.707241301","43.32530597","500","190","",0
"R-P22249","Picridio hieracioidis-Eupatorietum cannabini","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R",30,"1999","-8.070817042","41.90664516","1 - UTM1x1 + Elevation","350","NE",NA
"R-P22248","Picridio hieracioidis-Eupatorietum cannabini","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",30,"1999","-8.068130508","41.90316286","1 - UTM1x1 + Elevation","350","NE",NA
"R-P22250","Picridio hieracioidis-Eupatorietum cannabini","Cynancho-Convolvulion sepium","Epilobietea angustifolii","+",4,"1999","-8.080852744","41.91160219","1 - UTM1x1 + Elevation","415","N",NA
"U-P13629","Picridio hieracioidis-Eupatorietum cannabini","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",30,"1994","-5.895010627","43.35096224","1 - UTM1x1 + Elevation","250","NW",2
"T-P32579","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",40,"2010","-1.26807781","43.43212945","3 - UTM10x10 + Elevation","35","",0
"T-P32578","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",20,"2010","-0.658107539","43.16554178","3 - UTM10x10 + Elevation","240","",45
"T-P11956","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",15,"1988","-2.417447999","43.14120806","3 - UTM10x10 + Elevation","160","",NA
"T-P32580","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R",20,"2010","-1.253257937","43.43190397","3 - UTM10x10 + Elevation","16","",NA
"T-P32576","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","?",16,"2010","-1.319948701","43.43290349","3 - UTM10x10 + Elevation","7","",0
"T-P32583","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",20,"2010","-1.243430192","43.42995256","3 - UTM10x10 + Elevation","80","",NA
"T-P32575","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",8,"2010","-1.319849073","43.4365037","3 - UTM10x10 + Elevation","2","",0
"T-P11959","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",15,"1988","-2.558649556","42.99956147","3 - UTM10x10 + Elevation","340","",NA
"T-P11955","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",20,"1988","-2.428257371","43.03680552","3 - UTM10x10 + Elevation","200","",NA
"T-P11958","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",30,"1988","-2.439581297","43.14131861","3 - UTM10x10 + Elevation","320","",NA
"T-P06539","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R",80,"1995","-1.931477399","43.2259477","1 - UTM1x1 + Elevation","70","",NA
"T-P32574","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R",12,"2010","-1.494353861","43.47495185","3 - UTM10x10 + Elevation","45","",0
"T-P06538","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","?",40,"1995","-1.909316363","43.22573854","1 - UTM1x1 + Elevation","100","",NA
"T-P11961","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",30,"1988","-2.600629876","42.95829215","3 - UTM10x10 + Elevation","540","",NA
"T-P32584","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",16,"2010","-1.253257937","43.43190397","3 - UTM10x10 + Elevation","10","",NA
"T-P11960","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",4,"1988","-2.601848843","43.1492022","3 - UTM10x10 + Elevation","150","",NA
"T-P06540","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",20,"1995","-2.822698268","43.32985174","1 - UTM1x1 + Elevation","50","",NA
"T-P32582","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",20,"2010","-1.243378118","43.43175259","3 - UTM10x10 + Elevation","85","",NA
"T-P32588","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R",30,"2010","-0.655718096","43.16369195","3 - UTM10x10 + Elevation","240","",NA
"T-P32587","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",60,"2010","-1.231080892","43.42976214","3 - UTM10x10 + Elevation","80","",NA
"T-P11957","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",5,"1988","-2.659930395","43.32047905","3 - UTM10x10 + Elevation","40","",NA
"T-P11954","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R",10,"1988","-2.543580963","43.04632855","3 - UTM10x10 + Elevation","400","",NA
"T-P32577","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R",30,"2010","-1.052698994","43.36743524","3 - UTM10x10 + Elevation","50","",0
"T-P32585","Picrido hieracioidis-Eupatorietum cannabinii","Cynancho-Convolvulion sepium","Epilobietea angustifolii","R55",6,"2010","-1.469770238","43.46922293","3 - UTM10x10 + Elevation","2","",NA
"S-P12104","Plantagini-Sporoboletum","Potentillion anserinae","Molinio-Arrhenatheretea","V35",15,"1975","-7.110162123","43.54958464","3 - UTM10x10 + Elevation","5","N",20
"S-P12106","Plantagini-Sporoboletum","Potentillion anserinae","Molinio-Arrhenatheretea","V35",10,"1975","-6.708298223","43.53800992","4 - UTM10x10 + Centroid","71","",NA
"S-P12103","Plantagini-Sporoboletum","Potentillion anserinae","Molinio-Arrhenatheretea","V",15,"1975","-6.591547598","43.53512218","4 - UTM10x10 + Centroid","96","",NA
"S-P12105","Plantagini-Sporoboletum","Potentillion anserinae","Molinio-Arrhenatheretea","V",15,"1975","-6.094383672","43.53481419","3 - UTM10x10 + Elevation","15","",NA
"S-P12099","Plantagini-Sporoboletum","Potentillion anserinae","Molinio-Arrhenatheretea","V15",15,"1975","-6.591547598","43.53512218","4 - UTM10x10 + Centroid","96","N",5
"S-P12107","Plantagini-Sporoboletum","Potentillion anserinae","Molinio-Arrhenatheretea","V35",10,"1975","-6.440045164","43.4763075","3 - UTM10x10 + Elevation","80","",NA
"S-P12100","Plantagini-Sporoboletum","Potentillion anserinae","Molinio-Arrhenatheretea","V35",10,"1975","-6.538568606","43.55432769","3 - UTM10x10 + Elevation","15","SE",5
"S-P12097","Plantagini-Trifolietum fragiferae","Potentillion anserinae","Molinio-Arrhenatheretea","V34",10,"1975","-6.708298223","43.53800992","4 - UTM10x10 + Centroid","71","NE",5
"T-P04831","Plantagini majoris-Poetum variae","Poion supinae","Molinio-Arrhenatheretea","V35",4,"1984","-4.837770668","42.98745726","3 - UTM10x10 + Elevation","1610","",NA
"T-P04832","Plantagini majoris-Poetum variae","Poion supinae","Molinio-Arrhenatheretea","V",1,"1984","-4.839268281","43.20174328","3 - UTM10x10 + Elevation","2360","",NA
"T-P05335","Plantago coronopi-Trifolietum fragiferae","Potentillion anserinae","Molinio-Arrhenatheretea","V",10,"1995","-3.461428375","43.46410504","2 - UTM1x1 + Centroid","41","",NA
"T-P13101","Plantago coronopi-Trifolietum fragiferae","Potentillion anserinae","Molinio-Arrhenatheretea","V34",1,"1997","-2.157156114","43.29086548","1 - UTM1x1 + Elevation","0","",NA
"R-P09860","Polycarpion tetraphylli","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",3,"2000","-2.963323257","43.31737687","1 - UTM1x1 + Elevation","10","",NA
"S-P15177","Polycarpion tetraphylli","Polycarpion tetraphylli","Polygono-Poetea annuae","V35",4,"1967","-8.577150315","42.04626052","4 - UTM10x10 + Centroid","73","",NA
"Q-P08150","Polycarpo tetraphylli-Coronopodetum squamati","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"2004","-8.555662357","41.10094791","3 - UTM10x10 + Elevation","40","",NA
"U-P15820","Polycarpo tetraphylli-Cotuletum australis","Polycarpion tetraphylli","Polygono-Poetea annuae","V",6,"1990","-8.641669023","41.07695061","3 - UTM10x10 + Elevation","2","",NA
"U-P15822","Polycarpo tetraphylli-Cotuletum australis","Polycarpion tetraphylli","Polygono-Poetea annuae","V34",4,"1990","-8.558109648","42.04967039","3 - UTM10x10 + Elevation","3","N",15
"U-P15819","Polycarpo tetraphylli-Cotuletum australis","Polycarpion tetraphylli","Polygono-Poetea annuae","V34",8,"1990","-8.641669023","41.07695061","3 - UTM10x10 + Elevation","2","NW",15
"U-P15821","Polycarpo tetraphylli-Cotuletum australis","Polycarpion tetraphylli","Polygono-Poetea annuae","V34",2,"1990","-8.341103599","41.50476726","4 - UTM10x10 + Centroid","20","",NA
"U-P16371","Polycarpo tetraphylli-Cotuletum australis","Polycarpion tetraphylli","Polygono-Poetea annuae","V34",1,"1993","-4.778709145","43.02349469","4 - UTM10x10 + Centroid","1741","",NA
"U-P15818","Polycarpo tetraphylli-Cotuletum australis","Polycarpion tetraphylli","Polygono-Poetea annuae","V",1,"1990","-8.341103599","41.50476726","4 - UTM10x10 + Centroid","20","",NA
"S-P18298","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",20,"1974","-6.064759579","43.19346982","1 - UTM1x1 + Elevation","450","",NA
"S-P18300","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",20,"1974","-5.969432129","43.15636831","1 - UTM1x1 + Elevation","450","",NA
"R-P07584","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","H25",1,"1949","-2.568802595","43.12655443","4 - UTM10x10 + Centroid","304","",NA
"S-P18297","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",20,"1974","-5.92292549","43.16116851","1 - UTM1x1 + Elevation","930","S",30
"S-P21794","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V37",10,"1981","-6.193653016","43.06928793","3 - UTM10x10 + Elevation","1240","",NA
"S-P18304","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V37",20,"1974","-5.976103332","43.17763085","4 - UTM10x10 + Centroid","320","",NA
"R-P07585","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V",1,"1949","-2.568802595","43.12655443","4 - UTM10x10 + Centroid","304","",NA
"S-P21797","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",5,"1981","-6.142268107","43.12113437","3 - UTM10x10 + Elevation","1100","",NA
"S-P18301","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",20,"1974","-5.976103332","43.17763085","4 - UTM10x10 + Centroid","300","",NA
"S-P18302","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V37",20,"1974","-6.025787152","43.20171132","1 - UTM1x1 + Elevation","280","SW",15
"S-P18303","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",20,"1974","-5.920211322","43.15583543","1 - UTM1x1 + Elevation","880","",NA
"S-P18299","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",35,"1974","-5.971801567","43.15450593","1 - UTM1x1 + Elevation","480","",NA
"S-P21796","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",15,"1981","-6.196105687","43.06921939","3 - UTM10x10 + Elevation","1240","",NA
"R-P07587","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","H25",1,"1949","-2.568802595","43.12655443","4 - UTM10x10 + Centroid","304","",NA
"S-P18306","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",25,"1974","-5.97197604","43.15810302","1 - UTM1x1 + Elevation","440","",NA
"R-P07586","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","R",1,"1949","-2.568802595","43.12655443","4 - UTM10x10 + Centroid","304","",NA
"S-P21795","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",8,"1981","-6.202027389","43.13568315","3 - UTM10x10 + Elevation","1200","",NA
"R-P07588","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V",1,"1949","-2.568802595","43.12655443","4 - UTM10x10 + Centroid","304","",NA
"S-P18305","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V37",30,"1974","-6.028245514","43.20164621","2 - UTM1x1 + Centroid","260","",NA
"R-P07579","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V",1,"1949","-2.568802595","43.12655443","4 - UTM10x10 + Centroid","304","",NA
"R-P07580","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","R22",1,"1949","-2.568802595","43.12655443","4 - UTM10x10 + Centroid","304","",NA
"R-P07583","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","R",1,"1949","-2.568802595","43.12655443","4 - UTM10x10 + Centroid","304","",NA
"R-P07582","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","R",1,"1949","-2.568802595","43.12655443","4 - UTM10x10 + Centroid","304","",NA
"S-P21793","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","V15",10,"1981","-6.265099743","42.98083098","3 - UTM10x10 + Elevation","1580","",NA
"R-P07581","Polygono-Chenopodion polyspermi","Oxalidion europeae","Papaveretea rhoeadis","R",1,"1949","-2.568802595","43.12655443","4 - UTM10x10 + Centroid","304","",NA
"T-P15266","Polygono-Coronopetum squamati","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1988","-4.363435165","43.3902954","3 - UTM10x10 + Elevation","10","",NA
"T-P04828","Polygono-Coronopetum squamati","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"1984","-5.990585558","42.98473825","3 - UTM10x10 + Elevation","1300","",NA
"R-P23961","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V",2,"1986","-6.908769888","42.41499923","3 - UTM10x10 + Elevation","350","S",3
"T-P11672","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1988","-5.659500858","42.87225639","3 - UTM10x10 + Elevation","1100","",NA
"Q-P08774","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,"1990","-4.518195682","42.86067093","3 - UTM10x10 + Elevation","990","",NA
"U-P06056","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",10,"1988","-5.437169415","43.00867516","3 - UTM10x10 + Elevation","1300","",NA
"S-P11163","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"1989","-4.452627041","42.9875917","2 - UTM1x1 + Centroid","1170","",NA
"T-P15241","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1988","-6.20418092","43.22386099","3 - UTM10x10 + Elevation","940","",NA
"R-P15161","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1983","-2.406248527","43.02768845","1 - UTM1x1 + Elevation","230","",NA
"T-P15238","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1988","-4.461834886","43.37467283","3 - UTM10x10 + Elevation","5","",NA
"Q-P08772","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",10,"1990","-4.550506646","42.88004893","3 - UTM10x10 + Elevation","1040","",NA
"Q-P08771","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V",4,"1990","-4.609727536","42.8972414","3 - UTM10x10 + Elevation","1300","",NA
"T-P36824","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,"1993","-7.523644918","42.51659216","1 - UTM1x1 + Elevation","300","",NA
"T-P12307","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1988","-6.277308892","42.9336604","3 - UTM10x10 + Elevation","1070","",NA
"R-P15158","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",NA,"1983","-2.420060421","43.12501261","1 - UTM1x1 + Elevation","150","",NA
"T-P12310","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1988","-6.346701063","42.94785783","3 - UTM10x10 + Elevation","1060","",NA
"S-P11170","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"1989","-4.448737528","42.92640735","1 - UTM1x1 + Elevation","1130","",NA
"T-P12311","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"1988","-6.236285031","43.03927617","3 - UTM10x10 + Elevation","1440","",NA
"T-P15243","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1988","-5.775916498","43.36381505","4 - UTM10x10 + Centroid","214.5","",NA
"S-P11162","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",8,"1989","-4.485245849","43.01778955","1 - UTM1x1 + Elevation","1200","",NA
"T-P36822","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",8,"1993","-7.620455797","42.50912038","1 - UTM1x1 + Elevation","390","",NA
"Q-P08769","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1990","-4.575170475","42.88691619","3 - UTM10x10 + Elevation","1030","",NA
"T-P11673","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1988","-5.662753852","42.94781861","3 - UTM10x10 + Elevation","1140","",NA
"S-P11168","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",6,"1989","-4.427061297","42.94288865","2 - UTM1x1 + Centroid","1080","",NA
"T-P11675","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,"1988","-5.637179724","42.86556941","3 - UTM10x10 + Elevation","1100","",NA
"R-P15160","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",NA,"1983","-2.484498409","43.06408763","1 - UTM1x1 + Elevation","200","",NA
"Q-P08773","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1990","-4.805345737","42.88531803","3 - UTM10x10 + Elevation","1330","",NA
"T-P12306","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V37",5,"1988","-6.204359135","42.94473198","3 - UTM10x10 + Elevation","1270","",NA
"R-P15169","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",NA,"1983","-2.31724111","43.0848238","2 - UTM1x1 + Centroid","300","",NA
"T-P11842","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V34",5,"1988","-5.024032771","43.01942117","4 - UTM10x10 + Centroid","1060","",NA
"T-P15239","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1988","-4.703831267","43.20023932","2 - UTM1x1 + Centroid","150","",NA
"T-P15242","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1988","-6.252787937","42.73457925","4 - UTM10x10 + Centroid","800","",NA
"R-P15159","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1983","-2.484498409","43.06408763","1 - UTM1x1 + Elevation","200","",NA
"T-P11677","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,"1988","-5.755531323","42.99424496","3 - UTM10x10 + Elevation","1400","",NA
"S-P11164","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"1989","-4.48897882","42.96911467","2 - UTM1x1 + Centroid","1070","",NA
"T-P12308","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"1988","-6.301779297","42.93295645","3 - UTM10x10 + Elevation","1000","",NA
"R-P15167","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1983","-2.342099651","43.05795461","2 - UTM1x1 + Centroid","350","",NA
"T-P15240","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1988","-4.828741302","43.26134135","2 - UTM1x1 + Centroid","531","",NA
"T-P11836","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"1988","-5.498679137","42.8308582","3 - UTM10x10 + Elevation","1100","",NA
"Q-P08770","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",8,"1990","-4.761486489","42.8932054","3 - UTM10x10 + Elevation","1240","",NA
"S-P11169","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"1989","-4.483037543","42.92596805","1 - UTM1x1 + Elevation","1140","",NA
"T-P11678","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"1988","-5.763593473","42.90040458","3 - UTM10x10 + Elevation","1200","",NA
"T-P11838","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",20,"1988","-5.638406811","42.89435571","3 - UTM10x10 + Elevation","1100","",NA
"T-P11676","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1988","-5.633247428","42.91697961","4 - UTM10x10 + Centroid","1000","",NA
"T-P12309","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",6,"1988","-6.41439312","42.88642977","3 - UTM10x10 + Elevation","880","",NA
"T-P11674","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",5,"1988","-5.654125132","42.80394623","3 - UTM10x10 + Elevation","1000","",NA
"R-P15166","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",NA,"1983","-2.56364605","42.98697351","2 - UTM1x1 + Centroid","350","",NA
"T-P11837","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",8,"1988","-5.254332017","42.97460515","3 - UTM10x10 + Elevation","1170","",NA
"T-P11840","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",8,"1988","-6.211862764","42.47449169","3 - UTM10x10 + Elevation","990","",NA
"R-P15168","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1983","-2.31724111","43.0848238","2 - UTM1x1 + Centroid","280","",NA
"T-P15237","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1988","-4.372863032","43.37037305","3 - UTM10x10 + Elevation","5","",NA
"R-P23960","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",2,"1986","-6.821895586","42.42513626","3 - UTM10x10 + Elevation","350","",NA
"S-P11167","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V37",6,"1989","-4.489326444","42.983518","1 - UTM1x1 + Elevation","1180","",NA
"S-P11165","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",6,"1989","-4.486527139","42.96914654","1 - UTM1x1 + Elevation","1140","",NA
"T-P36825","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",4,"1993","-7.609295764","42.48976342","1 - UTM1x1 + Elevation","370","",NA
"T-P11839","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",20,"1988","-5.681303716","42.97980127","3 - UTM10x10 + Elevation","1260","",NA
"S-P11166","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",6,"1989","-4.451187555","42.92637632","1 - UTM1x1 + Elevation","1130","",NA
"T-P12312","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1988","-6.268825415","42.9122933","3 - UTM10x10 + Elevation","1130","",NA
"R-P15165","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1983","-2.378483179","43.10318262","2 - UTM1x1 + Centroid","200","",NA
"R-P23959","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V34",3,"1986","-6.82410259","42.42146088","3 - UTM10x10 + Elevation","350","",NA
"T-P36823","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",8,"1993","-7.303231438","42.63854269","1 - UTM1x1 + Elevation","640","",NA
"R-P15163","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",3,"1983","-2.398831686","43.03305274","1 - UTM1x1 + Elevation","240","",NA
"R-P15164","Polygono-Matricarietum matricarioidis","Polygono-Coronopodion","Polygono-Poetea annuae","V35",1,"1983","-2.409324237","43.21860748","1 - UTM1x1 + Elevation","90","",NA
