Relevé number,SIVIMID,CODE,EUNIS_REVISED,EUNIS2020,EUNISL1,EUNISL2,EUNISL3,Aspect,Slope,Area,Year,DEG_LON,DEG_LAT,Accuracy,Elevation,Class,Order,Alliance,Sintaxon
628,T-P06605,V39a,V39,R,Ruderal,V39,V39,,NA,5,1995,-2.72142983,43.35666356,2 - UTM1x1 + Centroid,340,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
707,T-P11661,V39a,V39,V39,Ruderal,V39,V39,,NA,8,1988,-5.640404681,42.94113308,3 - UTM10x10 + Elevation,1140,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Caryolophetum sempervirentis
283,R-P24661,V39a,V39,V39,Ruderal,V39,V39,NW,NA,10,2012,-6.789817624,42.41719861,1 - UTM1x1 + Elevation,397,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Caryolophetum sempervirentis
431,S-P16234,V39a,V39,V39,Ruderal,V39,V39,,NA,20,1987,-6.501838542,42.61366083,3 - UTM10x10 + Elevation,630,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Cariolophetum sempervirentis
677,T-P09648,V39a,V39,V39,Ruderal,V39,V39,,NA,40,1987,-7.656255378,42.59770078,3 - UTM10x10 + Elevation,650,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Caryolophetum sempervirentis
377,S-P12113,V39a,V39,R57,Ruderal,V39,V39,NW,15,15,1975,-6.431495524,43.49997367,3 - UTM10x10 + Elevation,50,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Galactito tomentosae-Digitaletum purpureae
933,T-P36753,V39a,V39,V39,Ruderal,V39,V39,,0,12,1993,-7.556365816,42.56481157,2 - UTM1x1 + Centroid,320,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Caryolophetum sempervirentis
941,T-P36761,V39a,V39,V39,Ruderal,V39,V39,,0,15,1993,-7.618385246,42.54701789,2 - UTM1x1 + Centroid,410,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Urtico-Smyrnietum olusatri
222,R-P23937,V39a,V39,V38,Ruderal,V39,V39,NE,10,80,1986,-6.789888778,42.25691991,1 - UTM1x1 + Elevation,1850,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Comunidad de Chenopodium bonus-henricus
225,R-P23944,V39a,V39,V39,Ruderal,V39,V39,NW,15,4,1986,-6.93725768,42.36540068,3 - UTM10x10 + Elevation,900,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Caryolophetum sempervirentis
423,S-P15157,V39a,V39,V,Ruderal,V39,V39,,NA,20,1967,-2.217657394,43.18684124,1 - UTM1x1 + Elevation,180,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranietum robertiano-lucidi
231,R-P23989,V39a,V39,V39,Ruderal,V39,V39,E,90,2,1986,-6.812063445,42.30300642,3 - UTM10x10 + Elevation,990,Chenopodietea,Chenopodietalia,Geranio pusilli-Anthriscion caucalidis,Anthrisco-Geranietum lucidi
426,S-P16229,V39a,V39,V39,Ruderal,V39,V39,,NA,4,1987,-5.784118781,42.75763513,3 - UTM10x10 + Elevation,990,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Cariolophetum sempervirentis
991,U-P05024,V39a,V39,V39,Ruderal,V39,V39,,NA,6,2005,-1.862386131,42.83446799,1 - UTM1x1 + Elevation,850,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranietum robertiano-lucidi
285,R-P24663,V39a,V39,V39,Ruderal,V39,V39,,NA,8,2012,-6.727176107,42.42645875,1 - UTM1x1 + Elevation,435,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Caryolophetum sempervirentis
271,R-P24649,V39a,V37,V37,Ruderal,V39,V39,N,3,5,2012,-6.733813531,42.41543733,1 - UTM1x1 + Elevation,693,Sisymbrietea,Sisymbrietalia sophiae,Sisymbrion officinalis,Sisymbrio officinalis-Hordeetum murini
557,T-P05967,V39a,V39,V32,Ruderal,V39,V39,,0,5,1997,-7.603684858,42.54581003,1 - UTM1x1 + Elevation,440,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Chelidonio maji-Smyrnietum olusatri
988,U-P00649,V39a,V39,V39,Ruderal,V39,V39,,NA,10,2002,-4.94031511,42.89391527,3 - UTM10x10 + Elevation,1370,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Cariolophetum sempervirentis
288,R-P24666,V39a,V39,V39,Ruderal,V39,V39,,5,7,2012,-6.7084962,42.39825169,1 - UTM1x1 + Elevation,797,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Caryolophetum sempervirentis
662,T-P07927,V39a,V39,R55,Ruderal,V39,V39,,NA,5,1999,-1.552657428,42.89400694,1 - UTM1x1 + Elevation,500,Epilobietea angustifolii,Circaeo lutetianae-Stachyetalia sylvaticae,Aegopodion podagrariae,Galio aparines-Anthriscetum sylvestris
103,Q-P10091,V39a,V39,V32,Ruderal,V39,V39,SW,63,6,2000,-7.182960705,41.96578556,2 - UTM1x1 + Centroid,730,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Comunidad de Chaerophyllum temulum y Urtica dioica
937,T-P36757,V39a,V39,V39,Ruderal,V39,V39,,NA,16,1993,-7.618385246,42.54701789,2 - UTM1x1 + Centroid,410,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Caryolophetum sempervirentis
204,R-P22241,V39a,V39,V39,Ruderal,V39,V39,SE,5,20,1999,-7.985576936,41.95720345,3 - UTM10x10 + Elevation,600,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis,Geranio robertiani-Caryolophetum sempervirentis
334,R-P28997,V39b,V38,V38,Ruderal,V38,V39,,NA,10,2014,-3.698486559,43.11534549,1 - UTM1x1 + Elevation,1130,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
968,U-P00594,V39b,V39,V37,Ruderal,V39,V39,E,5,10,2002,-5.065268572,42.82149052,1 - UTM1x1 + Elevation,1340,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum duriaei
892,T-P23959,V39b,V38,V38,Ruderal,V39,V39,,NA,5,1982,-2.343289989,42.94629889,3 - UTM10x10 + Elevation,1100,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
524,T-P04814,V39b,V39,V39,Ruderal,V39,V39,,NA,NA,1984,-4.798549642,43.24020958,3 - UTM10x10 + Elevation,1500,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
198,R-P15157,V39b,V39,V39,Ruderal,V39,V39,,NA,6,1983,-2.343251697,42.94990072,2 - UTM1x1 + Centroid,1000,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
616,T-P06592,V39b,V39,V,Ruderal,V39,V39,,NA,4,1995,-2.350435986,42.96615092,1 - UTM1x1 + Elevation,1130,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
515,T-P03075,V39b,V38,V38,Ruderal,V39,V39,N,NA,8,1986,-2.811236774,43.047083,3 - UTM10x10 + Elevation,1100,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
895,T-P23962,V39b,V39,V39,Ruderal,V39,V39,,NA,20,1982,-2.367361684,42.98965894,3 - UTM10x10 + Elevation,1000,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
197,R-P15156,V39b,V39,V39,Ruderal,V39,V39,,NA,30,1983,-2.343251697,42.94990072,2 - UTM1x1 + Centroid,1050,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
898,T-P23965,V39b,V38,V38,Ruderal,V39,V39,,NA,2,1982,-2.087472614,43.00397868,3 - UTM10x10 + Elevation,1200,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
1000,U-P06409,V39b,V39,V38,Ruderal,V39,V39,,NA,1,1988,-4.852180493,43.14030421,3 - UTM10x10 + Elevation,1830,NA,NA,NA,Comunidades ruderales
455,S-P18289,V39b,V39,V,Ruderal,V39,V39,N,20,20,1974,-5.934649484,43.20048592,1 - UTM1x1 + Elevation,1600,Mulgedio-Aconitetea,Senecioni rupestris-Rumicetalia,Rumicion alpini,Chenopodion subalpinum
1880,R-P23984,V39b,V37,V37,Trampled,V35,V39,S,10,2,1986,-6.80610126,42.32481505,3 - UTM10x10 + Elevation,900,Chenopodietea,Chenopodietalia,Chenopodion muralis,Urtico urentis-Malvetum neglectae
999,U-P06406,V39b,V39,V39,Ruderal,V39,V39,,NA,4,1988,-4.934713329,43.18396046,1 - UTM1x1 + Elevation,1800,NA,NA,NA,Comunidades ruderales
684,T-P11638,V39b,V39,V37,Ruderal,V39,V39,NE,36,15,1988,-5.834468808,42.8968695,3 - UTM10x10 + Elevation,1470,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
919,T-P35973,V39b,V39,V39,Ruderal,V39,V39,NE,7.2,10,1983,-5.951695753,43.04337567,3 - UTM10x10 + Elevation,1800,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
351,S-P11135,V39b,V39,R,Ruderal,V39,V39,,NA,10,1989,-4.407221638,43.04038732,1 - UTM1x1 + Elevation,1940,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
683,T-P11637,V39b,V39,V,Ruderal,V39,V39,N,36,20,1988,-5.873425387,42.94452123,3 - UTM10x10 + Elevation,1500,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
787,T-P12271,V39b,V39,H25,Ruderal,V39,V39,,NA,6,1988,-6.402625935,42.98402406,3 - UTM10x10 + Elevation,1520,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
690,T-P11644,V39b,V39,R,Ruderal,V39,V39,E,45,12,1988,-5.870976939,42.94458271,3 - UTM10x10 + Elevation,1500,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
749,T-P11883,V39b,V39,V39,Ruderal,V39,V39,,NA,8,1988,-4.824177325,43.02549475,3 - UTM10x10 + Elevation,1380,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
517,T-P03077,V39b,V39,H25,Ruderal,V39,V39,N,NA,10,1986,-2.803858503,43.0506726,3 - UTM10x10 + Elevation,1100,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
1001,U-P06411,V39b,V39,V39,Ruderal,V39,V39,E,3,4,1988,-4.850645942,43.17094446,2 - UTM1x1 + Centroid,2060,NA,NA,NA,Comunidades ruderales
901,T-P23968,V39b,V38,V38,Ruderal,V38,V39,,NA,8,1982,-2.141645668,43.16648575,3 - UTM10x10 + Elevation,900,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
348,S-P11132,V39b,V39,R,Ruderal,V39,V39,SW,5,20,1989,-4.43201878,43.05088546,1 - UTM1x1 + Elevation,1760,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
686,T-P11640,V39b,V39,V37,Ruderal,V39,V39,E,45,15,1988,-5.827869342,42.9132408,3 - UTM10x10 + Elevation,1500,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
496,S-P21804,V39b,V39,H25,Ruderal,V39,V39,,NA,10,1981,-6.283627571,43.05233259,3 - UTM10x10 + Elevation,1640,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
651,T-P06630,V39b,V38,V38,Ruderal,V39,V39,,NA,6,1995,-2.611116047,43.23928178,2 - UTM1x1 + Centroid,800,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
896,T-P23963,V39b,V38,V38,Ruderal,V39,V39,,NA,20,1982,-2.324914403,42.94527571,4 - UTM10x10 + Centroid,1540,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
525,T-P04815,V39b,V39,V37,Ruderal,V39,V39,,NA,10,1984,-4.794555687,43.1880464,3 - UTM10x10 + Elevation,1900,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
454,S-P18288,V39b,V39,V,Ruderal,V39,V39,,NA,15,1974,-5.934735765,43.20228451,2 - UTM1x1 + Centroid,1760,Mulgedio-Aconitetea,Senecioni rupestris-Rumicetalia,Rumicion alpini,Chenopodion subalpinum
530,T-P04820,V39b,V39,V39,Ruderal,V39,V39,,NA,10,1984,-4.761746306,43.15974196,3 - UTM10x10 + Elevation,1550,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Cirsio chodati-Carduetum cantabrici
893,T-P23960,V39b,V38,V38,Ruderal,V39,V39,,NA,5,1982,-2.458383216,42.96130953,3 - UTM10x10 + Elevation,910,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
497,S-P21809,V39b,V39,V,Ruderal,V39,V39,E,10,20,1981,-6.25615877,42.99729328,3 - UTM10x10 + Elevation,1710,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
652,T-P06631,V39b,V38,V38,Ruderal,V39,V39,,NA,10,1995,-2.612017576,43.09700882,1 - UTM1x1 + Elevation,980,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
899,T-P23966,V39b,V38,V38,Ruderal,V39,V39,,NA,3,1982,-2.070025906,43.02184821,3 - UTM10x10 + Elevation,1100,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
894,T-P23961,V39b,V39,V39,Ruderal,V39,V39,,NA,20,1982,-2.42904152,42.95216181,3 - UTM10x10 + Elevation,980,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
649,T-P06628,V39b,V38,V38,Ruderal,V38,V39,,NA,20,1995,-2.082350989,43.01834572,1 - UTM1x1 + Elevation,1120,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
453,S-P18287,V39b,V39,V39,Ruderal,V39,V39,W,10,30,1974,-5.928699398,43.17902885,1 - UTM1x1 + Elevation,1570,Mulgedio-Aconitetea,Senecioni rupestris-Rumicetalia,Rumicion alpini,Chenopodion subalpinum
648,T-P06627,V39b,V38,V38,Ruderal,V39,V39,,NA,4,1995,-2.172850231,42.85874448,2 - UTM1x1 + Centroid,870,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
514,T-P03074,V39b,V39,V39,Ruderal,V39,V39,NE,NA,9,1986,-2.806393531,43.02546284,3 - UTM10x10 + Elevation,1070,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
903,T-P23970,V39b,V39,V39,Ruderal,V39,V39,,NA,4,1982,-2.353152334,42.94095196,3 - UTM10x10 + Elevation,1050,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
536,T-P04830,V39b,V38,R,Ruderal,V39,V39,,NA,2,1984,-4.788847039,43.16112224,3 - UTM10x10 + Elevation,1650,Molinio-Arrhenatheretea,Poo alpinae-Trisetetalia,Poion supinae,Plantagini majoris-Poetum variae
516,T-P03076,V39b,V39,H25,Ruderal,V39,V39,NW,NA,10,1986,-2.806308577,43.05247778,3 - UTM10x10 + Elevation,1200,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
617,T-P06593,V39b,V39,V39,Ruderal,V39,V39,,NA,15,1995,-2.396817515,42.98801695,1 - UTM1x1 + Elevation,960,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
897,T-P23964,V39b,V38,V38,Ruderal,V39,V39,,NA,4,1982,-2.324914403,42.94527571,4 - UTM10x10 + Centroid,1530,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
650,T-P06629,V39b,V39,V39,Ruderal,V39,V39,,NA,10,1995,-2.079816159,43.02372835,1 - UTM1x1 + Elevation,930,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
69,Q-P09152,V39b,V39,V39,Ruderal,V39,V39,,NA,NA,2004,-8.040051389,42.06645631,3 - UTM10x10 + Elevation,1030,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Geranio lusitanici-Scrophularietum herminii
526,T-P04816,V39b,V39,V39,Ruderal,V39,V39,,NA,10,1984,-4.934827061,43.18756032,3 - UTM10x10 + Elevation,1700,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
262,R-P24572,V39b,V39,R57,Ruderal,V39,V39,SW,5,30,2012,-6.599197585,42.44128291,2 - UTM1x1 + Centroid,1840,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecionetum nebrodensis
332,R-P28995,V39b,V39,V38,Ruderal,V39,V39,,NA,4,2014,-3.681499287,43.1352586,1 - UTM1x1 + Elevation,1420,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecionetum nebrodensis
529,T-P04819,V39b,V39,V39,Ruderal,V39,V39,,NA,10,1984,-4.825095504,43.22178014,3 - UTM10x10 + Elevation,1620,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Cirsio chodati-Carduetum cantabrici
424,S-P15158,V39b,V39,R55,Ruderal,V39,V39,,NA,NA,1967,-2.255082735,42.9421568,1 - UTM1x1 + Elevation,750,Artemisietea vulgaris,Onopordetalia acanthii,Cirsion richterano-chodati,Carduo nutantis-Cirsietum richterani
352,S-P11136,V39b,V39,R,Ruderal,V39,V39,N,10,15,1989,-4.341871144,42.97093409,2 - UTM1x1 + Centroid,1800,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
2059,T-P12269,V39b,V35,V35,Trampled,V35,V39,,NA,10,1988,-6.243923613,43.0444621,3 - UTM10x10 + Elevation,1300,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
350,S-P11134,V39b,V39,V,Ruderal,V39,V39,SE,5,8,1989,-4.341871144,42.97093409,2 - UTM1x1 + Centroid,1710,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
347,S-P11130,V39b,V39,R57,Ruderal,V39,V39,N,2,10,1989,-4.429480143,43.04731528,1 - UTM1x1 + Elevation,1960,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
688,T-P11642,V39b,V39,R,Ruderal,V39,V39,N,54,20,1988,-5.907957042,42.94905109,3 - UTM10x10 + Elevation,1460,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
685,T-P11639,V39b,V39,R,Ruderal,V39,V39,N,45,12,1988,-5.831034095,42.87534389,3 - UTM10x10 + Elevation,1430,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
452,S-P18286,V39b,V39,V39,Ruderal,V39,V39,NE,15,20,1974,-5.928699398,43.17902885,1 - UTM1x1 + Elevation,1540,Mulgedio-Aconitetea,Senecioni rupestris-Rumicetalia,Rumicion alpini,Chenopodion subalpinum
689,T-P11643,V39b,V39,H25,Ruderal,V39,V39,E,54,10,1988,-5.828752755,42.8790021,3 - UTM10x10 + Elevation,1550,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
1261,S-P11131,V39b,V39,R,Weed,V15A,V39,,NA,10,1989,-4.429521961,43.04911572,1 - UTM1x1 + Elevation,1760,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
918,T-P35971,V39b,V39,V38,Ruderal,V39,V39,E,18,10,1983,-5.882226613,42.87046378,2 - UTM1x1 + Centroid,1650,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
916,T-P35968,V39b,V39,R,Ruderal,V39,V39,N,36,10,1983,-5.831939783,42.89513125,1 - UTM1x1 + Elevation,1500,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
857,T-P18960,V39b,V38,V38,Ruderal,V39,V39,,NA,20,1958,-6.484745261,43.01011245,4 - UTM10x10 + Centroid,1409,Mulgedio-Aconitetea,Senecioni rupestris-Rumicetalia,Rumicion alpini,Chenopodion subalpinum
523,T-P04813,V39b,V39,V39,Ruderal,V39,V39,,NA,10,1984,-4.822576379,43.05433533,3 - UTM10x10 + Elevation,1400,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Senecioni duriaei-Chenopodietum boni-henrici
920,T-P35974,V39b,V39,V39,Ruderal,V39,V39,N,9,10,1983,-5.973504431,43.03740811,3 - UTM10x10 + Elevation,1800,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
687,T-P11641,V39b,V39,V,Ruderal,V39,V39,E,54,12,1988,-5.820855853,42.9206175,3 - UTM10x10 + Elevation,1400,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
691,T-P11645,V39b,V39,V38,Ruderal,V39,V39,NE,36,15,1988,-5.919417286,42.880326,3 - UTM10x10 + Elevation,1470,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
2060,T-P12270,V39b,V35,V35,Trampled,V35,V39,,NA,10,1988,-6.213856679,42.98588442,3 - UTM10x10 + Elevation,1350,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae,Chenopodio boni-henrici-Senecietum durieui
783,T-P12041,V39c,V39,V,Ruderal,V39,V39,,NA,15,1988,-3.251542666,43.2306615,3 - UTM10x10 + Elevation,400,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
3,NEW-OMAR-BA106,V39c,R55,NA,Ruderal,V39,V39,S,10,10,1981,-5.707241301,43.32530597,500,190,Epilobietea angustifolii,Convolvuletalia sepium,Senecionion fluviatilis,Comunidad de Equisetum telmateia
450,S-P18284,V39c,V39,V38,Ruderal,V39,V39,,NA,40,1974,-6.025787152,43.20171132,1 - UTM1x1 + Elevation,300,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
342,R-P29006,V39c,V39,R57,Ruderal,V39,V39,,NA,100,2014,-3.597700622,43.11591634,1 - UTM1x1 + Elevation,840,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
126,Q-P10116,V39c,V39,R57,Ruderal,V39,V39,,NA,4,2000,-6.624125452,41.85887416,3 - UTM10x10 + Elevation,740,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
413,S-P15147,V39c,V39,R57,Ruderal,V39,V39,,NA,50,1967,-1.504837161,43.14912973,2 - UTM1x1 + Centroid,100,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
741,T-P11875,V39c,V39,R57,Ruderal,V39,V39,,NA,12,1988,-6.35884046,42.94570107,3 - UTM10x10 + Elevation,1000,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
191,R-P15150,V39c,V39,R57,Ruderal,V39,V39,,NA,6,1983,-2.563582342,42.99597836,2 - UTM1x1 + Centroid,300,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
407,S-P15141,V39c,V39,?,Ruderal,V39,V39,,20,50,1967,-2.254396908,43.20149416,2 - UTM1x1 + Centroid,50,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
403,S-P15137,V39c,V39,?,Ruderal,V39,V39,,15,20,1967,-2.417635987,43.12139835,1 - UTM1x1 + Elevation,150,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
445,S-P17970,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1982,-2.575129549,43.10047977,1 - UTM1x1 + Elevation,250,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
510,T-P03070,V39c,V39,R57,Ruderal,V39,V39,,NA,20,1986,-3.049613051,43.27234887,3 - UTM10x10 + Elevation,300,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
743,T-P11877,V39c,V39,R57,Ruderal,V39,V39,,NA,5,1988,-6.267710828,42.93753672,3 - UTM10x10 + Elevation,1030,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
412,S-P15146,V39c,V39,R,Ruderal,V39,V39,,NA,100,1967,-1.969251875,43.02998989,1 - UTM1x1 + Elevation,490,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
418,S-P15152,V39c,V39,V,Ruderal,V39,V39,,NA,50,1967,-1.766112841,42.99916413,2 - UTM1x1 + Centroid,920,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Balloto-Conion maculati,Urtico dioicae-Sambucetum ebuli
