"","SIVIMID","X","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"320","S-P20358",1163,"Chrysanthemum segetum-Raphanetum",1348,"Oxalidion europaeae","V15","SW",NA,10,"1972",-8.815893813,42.25289956,"3 - UTM10x10 + Elevation",20,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"321","S-P20359",1164,"Chrysanthemum segetum-Raphanetum",1349,"Oxalidion europaeae","V15","S",NA,10,"1972",-8.762577319,42.19978799,"3 - UTM10x10 + Elevation",10,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"322","S-P20360",1165,"Chrysanthemum segetum-Raphanetum",1350,"Oxalidion europaeae","V32","NW",NA,10,"1972",-8.807528945,42.31993864,"3 - UTM10x10 + Elevation",60,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"323","S-P20362",1167,"Chrysanthemum segetum-Raphanetum",1352,"Oxalidion europaeae","V32","SW",NA,15,"1972",-8.715038524,42.23638179,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"324","S-P20363",1168,"Chrysanthemum segetum-Raphanetum",1353,"Oxalidion europaeae","V32","S",NA,10,"1972",-8.692361542,42.22671075,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"325","S-P20365",1170,"Chrysanthemum segetum-Raphanetum",1354,"Oxalidion europaeae","V15","N",NA,5,"1972",-8.741504596,42.42049594,"3 - UTM10x10 + Elevation",100,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"326","S-P20366",1171,"Chrysanthemum segetum-Raphanetum",1355,"Oxalidion europaeae","V32","NW",NA,8,"1972",-8.671631958,42.29255581,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"327","S-P20367",1172,"Chrysanthemum segetum-Raphanetum",1356,"Oxalidion europaeae","V32","SW",NA,10,"1972",-8.788432989,42.25734148,"4 - UTM10x10 + Centroid",700,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"328","S-P20368",1173,"Chrysanthemum segetum-Raphanetum",1357,"Oxalidion europaeae","V32","W",NA,10,"1972",-8.831525551,42.26470565,"3 - UTM10x10 + Elevation",80,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"329","S-P20369",1174,"Chrysanthemum segetum-Raphanetum",1358,"Oxalidion europaeae","V32","W",NA,10,"1972",-8.83493295,42.27533393,"3 - UTM10x10 + Elevation",150,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"330","S-P20370",1175,"Chrysanthemum segetum-Raphanetum",1359,"Oxalidion europaeae","V15","S",NA,10,"1972",-8.778387429,42.31961549,"3 - UTM10x10 + Elevation",110,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"331","S-P20371",1176,"Chrysanthemum segetum-Raphanetum",1360,"Oxalidion europaeae","V","S",NA,15,"1972",-8.784260051,42.27790969,"3 - UTM10x10 + Elevation",100,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"332","S-P20372",1177,"Chrysanthemum segetum-Raphanetum",1361,"Oxalidion europaeae","V32","NW",NA,10,"1972",-8.807070288,42.26235004,"3 - UTM10x10 + Elevation",100,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"333","S-P20373",1178,"Chrysanthemum segetum-Raphanetum",1362,"Oxalidion europaeae","V32","SW",NA,10,"1972",-8.852072083,42.30326336,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"334","S-P20374",1179,"Chrysanthemum segetum-Raphanetum",1363,"Oxalidion europaeae","V32","SW",NA,11,"1972",-8.768499807,42.18508625,"3 - UTM10x10 + Elevation",90,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"335","S-P20375",1180,"Chrysanthemum segetum-Raphanetum",1364,"Oxalidion europaeae","V32","NW",NA,5,"1972",-8.77437999,42.32881996,"3 - UTM10x10 + Elevation",20,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"336","S-P20376",1181,"Chrysanthemum segetum-Raphanetum",1365,"Oxalidion europaeae","V15","NE",NA,10,"1972",-8.784260051,42.27790969,"3 - UTM10x10 + Elevation",110,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"337","S-P20377",1182,"Chrysanthemum segetum-Raphanetum",1366,"Oxalidion europaeae","V","SE",NA,10,"1972",-8.771750482,42.30014667,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"338","S-P20378",1183,"Chrysanthemum segetum-Raphanetum",1367,"Oxalidion europaeae","V32","SE",NA,10,"1972",-8.793370647,42.32425804,"3 - UTM10x10 + Elevation",120,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"339","S-P20379",1184,"Chrysanthemum segetum-Raphanetum",1368,"Oxalidion europaeae","V15","E",NA,4,"1972",-8.792431791,42.1820759,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"340","S-P20380",1185,"Chrysanthemum segetum-Raphanetum",1369,"Oxalidion europaeae","R","SE",NA,5,"1972",-8.71524754,42.2921837,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"341","S-P20381",1186,"Chrysanthemum segetum-Raphanetum",1370,"Oxalidion europaeae","V15","W",NA,5,"1972",-8.655053696,42.32398425,"3 - UTM10x10 + Elevation",50,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"342","S-P20382",1187,"Chrysanthemum segetum-Raphanetum",1371,"Oxalidion europaeae","V32","S",NA,5,"1972",-8.73873381,42.28380534,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"343","S-P20383",1188,"Chrysanthemum segetum-Raphanetum",1372,"Oxalidion europaeae","V32","SE",NA,4,"1972",-8.728858924,42.22848846,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"344","S-P20384",1189,"Chrysanthemum segetum-Raphanetum",1373,"Oxalidion europaeae","V32","S",NA,5,"1972",-8.745086926,42.22047253,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"345","S-P20385",1190,"Chrysanthemum segetum-Raphanetum",1374,"Oxalidion europaeae","V32","N",NA,7,"1972",-8.70650693,42.22240476,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"346","S-P20386",1191,"Panicum sanguinale-Mercurialis annua",1375,"Oxalidion europaeae","V32","SE",NA,10,"1972",-8.763843749,42.18712146,"3 - UTM10x10 + Elevation",100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"347","S-P20387",1192,"Panicum sanguinale-Mercurialis annua",1376,"Oxalidion europaeae","V15","SE",NA,30,"1972",-8.812854767,42.32506898,"3 - UTM10x10 + Elevation",100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"348","S-P20388",1193,"Panicum sanguinale-Mercurialis annua",1377,"Oxalidion europaeae","V15","E",NA,20,"1972",-8.791120671,42.32617246,"3 - UTM10x10 + Elevation",50,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"349","S-P20389",1194,"Panicum sanguinale-Mercurialis annua",1378,"Spergulo arvensis-Erodion cicutariae","V","W",NA,30,"1972",-8.733845821,42.36326797,"3 - UTM10x10 + Elevation",20,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"350","S-P20390",1195,"Panicum sanguinale-Mercurialis annua",1379,"Oxalidion europaeae","V15","SW",NA,20,"1972",-8.740604573,42.35752745,"3 - UTM10x10 + Elevation",30,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"351","S-P20391",1196,"Panicum sanguinale-Mercurialis annua",1380,"Spergulo arvensis-Erodion cicutariae","V15","NW",NA,20,"1972",-8.862219828,42.25593399,"3 - UTM10x10 + Elevation",80,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"352","S-P20392",1197,"Panicum sanguinale-Mercurialis annua",1381,"Spergulo arvensis-Erodion cicutariae","V15","SW",NA,30,"1972",-8.763843749,42.18712146,"3 - UTM10x10 + Elevation",100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"353","S-P20393",1198,"Panicum sanguinale-Mercurialis annua",1382,"Spergulo arvensis-Erodion cicutariae","V15","S",NA,20,"1972",-8.809547093,42.28922975,"3 - UTM10x10 + Elevation",60,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"354","S-P20394",1199,"Panicum sanguinale-Mercurialis annua",1383,"Oxalidion europaeae","V15","SW",NA,6,"1972",-8.827528709,42.27391134,"3 - UTM10x10 + Elevation",60,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"355","S-P20395",1200,"Panicum sanguinale-Mercurialis annua",1384,"Oxalidion europaeae","V15","S",NA,8,"1972",-8.850157672,42.30876246,"3 - UTM10x10 + Elevation",20,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"356","S-P20396",1201,"Panicum sanguinale-Mercurialis annua",1385,"Spergulo arvensis-Erodion cicutariae","V15","N",NA,4,"1972",-8.814607303,42.31777833,"3 - UTM10x10 + Elevation",70,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"357","S-P20397",1202,"Panicum sanguinale-Mercurialis annua",1386,"Spergulo arvensis-Erodion cicutariae","V15","SE",NA,10,"1972",-8.734575875,42.42444471,"3 - UTM10x10 + Elevation",150,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"358","S-P20398",1203,"Panicum sanguinale-Mercurialis annua",1387,"Spergulo arvensis-Erodion cicutariae","V15","SW",NA,20,"1972",-8.779105114,42.27456969,"3 - UTM10x10 + Elevation",15,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"359","S-P20399",1204,"Panicum sanguinale-Mercurialis annua",1388,"Oxalidion europaeae","V32","S",NA,20,"1972",-8.783931179,42.27432557,"3 - UTM10x10 + Elevation",60,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"360","S-P20400",1205,"Panicum sanguinale-Mercurialis annua",1389,"Oxalidion europaeae","V32","SE",NA,2,"1972",-8.760167041,42.19990945,"3 - UTM10x10 + Elevation",20,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"361","S-P20401",1206,"Panicum sanguinale-Mercurialis annua",1390,"Oxalidion europaeae","V15","W",NA,2,"1972",-8.725391995,42.29707719,"3 - UTM10x10 + Elevation",50,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"362","S-P20402",1207,"Panicum sanguinale-Mercurialis annua",1391,"Oxalidion europaeae","V15","S",NA,4,"1972",-8.818967071,42.25994461,"3 - UTM10x10 + Elevation",30,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"363","S-P20403",1208,"Panicum sanguinale-Mercurialis annua",1392,"Oxalidion europaeae","V","E",NA,10,"1972",-8.754693811,42.19298353,"3 - UTM10x10 + Elevation",50,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"364","S-P20404",1209,"Panicum sanguinale-Mercurialis annua",1393,"Oxalidion europaeae","V32","E",NA,20,"1972",-8.768468982,42.26430467,"3 - UTM10x10 + Elevation",25,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"365","S-P20405",1210,"Panicum sanguinale-Mercurialis annua",1394,"Oxalidion europaeae","V15","NW",NA,10,"1972",-8.643611937,42.4127703,"3 - UTM10x10 + Elevation",80,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"366","S-P20458",1261,"Lolio-Plantaginetum majoris",1399,"Oxalidion europaeae","V15","E",NA,7,"1972",-8.722489446,42.29182136,"3 - UTM10x10 + Elevation",30,"Potentillion anserinae","Molinio-Arrhenatheretea",0,"Papaveretea rhoeadis"
"367","S-P21793",1267,"Polygono-Chenopodion polyspermi",1400,"Oxalidion europaeae","V15","",NA,10,"1981",-6.265099743,42.98083098,"3 - UTM10x10 + Elevation",1580,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"368","S-P21794",1268,"Polygono-Chenopodion polyspermi",1401,"Oxalidion europaeae","V37","",NA,10,"1981",-6.193653016,43.06928793,"3 - UTM10x10 + Elevation",1240,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"369","S-P21795",1269,"Polygono-Chenopodion polyspermi",1402,"Oxalidion europaeae","V15","",NA,8,"1981",-6.202027389,43.13568315,"3 - UTM10x10 + Elevation",1200,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"370","S-P21796",1270,"Polygono-Chenopodion polyspermi",1403,"Oxalidion europaeae","V15","",NA,15,"1981",-6.196105687,43.06921939,"3 - UTM10x10 + Elevation",1240,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"371","S-P21797",1271,"Polygono-Chenopodion polyspermi",1404,"Spergulo arvensis-Erodion cicutariae","V15","",NA,5,"1981",-6.142268107,43.12113437,"3 - UTM10x10 + Elevation",1100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"372","S-P31488",1291,"SJ12",1405,"Oxalidion europaeae","V37","",NA,1,NA,-7.816269054,43.65730685,"4 - UTM10x10 + Centroid",156,"Unknown",NA,0,"Papaveretea rhoeadis"
"373","T-P01412",1292,"Chenopodio albi-Conyzetum canadensis",1406,"Spergulo arvensis-Erodion cicutariae","V","",NA,100,"1994",-8.089908005,42.31364925,"4 - UTM10x10 + Centroid",223,"Chenopodion muralis","Chenopodietea",0,"Papaveretea rhoeadis"
"374","T-P01418",1293,"Chenopodio albi-Conyzetum canadensis",1407,"Spergulo arvensis-Erodion cicutariae","V","",NA,100,"1994",-8.56634392,42.31572717,"4 - UTM10x10 + Centroid",177,"Chenopodion muralis","Chenopodietea",0,"Papaveretea rhoeadis"
"375","T-P02590",1296,"Spergulario-Arnoseretum minimae",1408,"Scleranthion annui","V15","SE",9,30,"1984",-6.32531531,42.41182245,"3 - UTM10x10 + Elevation",1220,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"376","T-P02598",1302,"Panico-Setarion",1409,"Spergulo arvensis-Erodion cicutariae","V37","",NA,30,"1984",-6.336303467,42.38989171,"3 - UTM10x10 + Elevation",1100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"377","T-P03082",1324,"Oxalidi latifoliae-Veronicetum persicae",1410,"Oxalidion europaeae","V15","",NA,30,"1986",-3.12590575,43.21826213,"3 - UTM10x10 + Elevation",150,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"378","T-P03083",1325,"Oxalidi latifoliae-Veronicetum persicae",1411,"Oxalidion europaeae","V15","",NA,25,"1986",-3.340208214,43.23043218,"3 - UTM10x10 + Elevation",200,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"379","T-P03084",1326,"Oxalidi latifoliae-Veronicetum persicae",1412,"Oxalidion europaeae","V15","",NA,40,"1986",-3.089134191,43.33175535,"3 - UTM10x10 + Elevation",200,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"380","T-P03085",1327,"Oxalidi latifoliae-Veronicetum persicae",1413,"Oxalidion europaeae","V15","",NA,45,"1986",-2.76917404,43.13165238,"3 - UTM10x10 + Elevation",250,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"381","T-P03086",1328,"Oxalidi latifoliae-Veronicetum persicae",1414,"Oxalidion europaeae","V15","",NA,30,"1986",-2.881950808,43.30651632,"3 - UTM10x10 + Elevation",100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"382","T-P03087",1329,"Oxalidi latifoliae-Veronicetum persicae",1415,"Spergulo arvensis-Erodion cicutariae","V15","",NA,50,"1986",-2.703917117,43.40524377,"3 - UTM10x10 + Elevation",80,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"383","T-P03468",1366,"Triseto ovati-Arnoseridetum minimae",1416,"Scleranthion annui","V15","",NA,NA,"1989",-7,43,"5 - UTMs missing from DEM",830,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"384","T-P03469",1367,"Triseto ovati-Arnoseridetum minimae",1417,"Scleranthion annui","V15","",NA,NA,"1989",-6.517054166,42.20037363,"4 - UTM10x10 + Centroid",760,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"385","T-P03470",1368,"Triseto ovati-Arnoseridetum minimae",1418,"Scleranthion annui","V15","",NA,NA,"1989",-6.449399262,42.05884169,"4 - UTM10x10 + Centroid",800,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"386","T-P03471",1369,"Triseto ovati-Arnoseridetum minimae",1419,"Scleranthion annui","V15","",NA,NA,"1989",-6.630956118,41.97932291,"3 - UTM10x10 + Elevation",850,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"387","T-P03472",1370,"Triseto ovati-Arnoseridetum minimae",1420,"Scleranthion annui","V15","",NA,NA,"1989",-6.721037279,41.99264297,"3 - UTM10x10 + Elevation",890,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"388","T-P03473",1371,"Triseto ovati-Arnoseridetum minimae",1421,"Scleranthion annui","V15","",NA,NA,"1989",-6.449399262,42.05884169,"4 - UTM10x10 + Centroid",760,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"389","T-P03479",1372,"Triseto ovati-Arnoseridetum minimae",1422,"Scleranthion annui","V15","",NA,NA,"1989",-6.286927646,42.56060595,"3 - UTM10x10 + Elevation",1160,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"390","T-P03480",1373,"Triseto ovati-Arnoseridetum minimae",1423,"Scleranthion annui","V15","",NA,NA,"1989",-6.391625954,42.64939611,"3 - UTM10x10 + Elevation",720,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"391","T-P03482",1374,"Triseto ovati-Arnoseridetum minimae",1424,"Scleranthion annui","V15","",NA,NA,"1989",-6.579063781,42.5572459,"3 - UTM10x10 + Elevation",610,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"392","T-P03492",1375,"Triseto ovati-Arnoseridetum minimae",1425,"Scleranthion annui","V15","",NA,NA,"1989",-5.406264651,42.84544537,"3 - UTM10x10 + Elevation",1000,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"393","T-P03500",1376,"Cnico benedicti-Papaveretum argemones",1426,"Oxalidion europaeae","V15","",NA,NA,"1989",-6.689756159,42.61675948,"3 - UTM10x10 + Elevation",500,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"394","T-P03501",1377,"Cnico benedicti-Papaveretum argemones",1427,"Oxalidion europaeae","V15","",NA,NA,"1989",-6.588881821,42.64337899,"3 - UTM10x10 + Elevation",650,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"395","T-P03503",1378,"Cnico benedicti-Papaveretum argemones",1428,"Scleranthion annui","V15","",NA,NA,"1989",-5.944573422,42.63655899,"3 - UTM10x10 + Elevation",960,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"396","T-P03512",1379,"Cnico benedicti-Papaveretum argemones",1429,"Scleranthion annui","V15","",NA,NA,"1989",-6.51046248,42.59358715,"3 - UTM10x10 + Elevation",600,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"397","T-P03513",1380,"Cnico benedicti-Papaveretum argemones",1430,"Oxalidion europaeae","V15","",NA,NA,"1989",-5.962566038,42.65886893,"4 - UTM10x10 + Centroid",590,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"398","T-P03533",1381,"Cnico benedicti-Papaveretum argemones",1431,"Scleranthion annui","V15","",NA,NA,"1989",-5.336090445,42.86670987,"3 - UTM10x10 + Elevation",980,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"399","T-P03856",1382,"Veronico triphylli-Cerastietum dichotomi",1432,"Oxalidion europaeae","V13","",NA,NA,"1989",-1.54236802,42.60930836,"4 - UTM10x10 + Centroid",570,"Roemerion hybridae","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"400","T-P03872",1383,"Veronico triphylli-Cerastietum dichotomi",1433,"Oxalidion europaeae","V15","",NA,NA,"1989",-5.321142037,42.85981026,"3 - UTM10x10 + Elevation",940,"Roemerion hybridae","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"401","T-P03876",1384,"Kickxio spuriae-Nigelletum gallicae",1434,"Oxalidion europaeae","V15","",NA,NA,"1989",-2.298814642,42.76052651,"3 - UTM10x10 + Elevation",830,"Caucalidion","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"402","T-P03877",1385,"Kickxio spuriae-Nigelletum gallicae",1435,"Oxalidion europaeae","V15","",NA,NA,"1989",-2.084300105,42.72118944,"3 - UTM10x10 + Elevation",480,"Caucalidion","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"403","T-P03896",1386,"Kickxio spuriae-Nigelletum gallicae",1436,"Oxalidion europaeae","V15","",NA,NA,"1989",-7,43,"5 - UTMs missing from DEM",580,"Caucalidion","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"404","T-P03897",1387,"Kickxio spuriae-Nigelletum gallicae",1437,"Oxalidion europaeae","V15","",NA,NA,"1989",-2.342000878,42.60588748,"3 - UTM10x10 + Elevation",560,"Caucalidion","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"405","T-P05142",1433,"Lamio (hybridi) dissecti-Panicetum crus-galli",1438,"Spergulo arvensis-Erodion cicutariae","V15","",NA,50,"1995",-3.459347722,43.35247857,"1 - UTM1x1 + Elevation",200,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"406","T-P05143",1434,"Lamio (hybridi) dissecti-Panicetum crus-galli",1439,"Spergulo arvensis-Erodion cicutariae","V15","",NA,50,"1995",-3.412385948,43.34185211,"1 - UTM1x1 + Elevation",5,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"407","T-P05144",1435,"Lamio (hybridi) dissecti-Panicetum crus-galli",1440,"Spergulo arvensis-Erodion cicutariae","V37","",NA,40,"1995",-3.481714672,43.37219645,"1 - UTM1x1 + Elevation",10,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"408","T-P05145",1436,"Lamio (hybridi) dissecti-Panicetum crus-galli",1441,"Spergulo arvensis-Erodion cicutariae","V15","",NA,40,"1995",-3.456138786,43.25344087,"1 - UTM1x1 + Elevation",100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"409","T-P05146",1437,"Lamio (hybridi) dissecti-Panicetum crus-galli",1442,"Spergulo arvensis-Erodion cicutariae","V37","",NA,25,"1995",-3.482386039,43.45683514,"1 - UTM1x1 + Elevation",8,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"410","T-P05147",1438,"Lamio (hybridi) dissecti-Panicetum crus-galli",1443,"Spergulo arvensis-Erodion cicutariae","V15","",NA,30,"1995",-3.535722506,43.33773909,"2 - UTM1x1 + Centroid",50,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"411","T-P05149",1440,"Lamio (hybridi) dissecti-Panicetum crus-galli",1445,"Spergulo arvensis-Erodion cicutariae","V37","",NA,50,"1995",-3.447657776,43.44076851,"3 - UTM10x10 + Elevation",10,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"412","T-P05151",1442,"Fumario capreolatae-Veronicetum persicae",1447,"Oxalidion europaeae","V32","",NA,8,"1995",-3.407921691,43.41210307,"3 - UTM10x10 + Elevation",6,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"413","T-P05152",1443,"Fumario capreolatae-Veronicetum persicae",1448,"Oxalidion europaeae","V15","",NA,10,"1995",-3.427658288,43.4084292,"3 - UTM10x10 + Elevation",6,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"414","T-P05153",1444,"Fumario capreolatae-Veronicetum persicae",1449,"Oxalidion europaeae","V15","",NA,60,"1995",-3.412385948,43.34185211,"3 - UTM10x10 + Elevation",20,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"415","T-P05154",1445,"Fumario capreolatae-Veronicetum persicae",1450,"Oxalidion europaeae","V15","",NA,100,"1995",-3.427152425,43.33639519,"3 - UTM10x10 + Elevation",10,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"416","T-P05155",1446,"Fumario capreolatae-Veronicetum persicae",1451,"Oxalidion europaeae","V15","",NA,100,"1995",-3.482028566,43.41181472,"3 - UTM10x10 + Elevation",8,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"417","T-P05156",1447,"Fumario capreolatae-Veronicetum persicae",1452,"Oxalidion europaeae","V15","",NA,100,"1995",-3.370812932,43.40322498,"1 - UTM1x1 + Elevation",40,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"418","T-P05157",1448,"Fumario capreolatae-Veronicetum persicae",1453,"Oxalidion europaeae","V15","",NA,100,"1995",-3.434207631,43.28774388,"1 - UTM1x1 + Elevation",60,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"419","T-P05158",1449,"Fumario capreolatae-Veronicetum persicae",1454,"Oxalidion europaeae","V15","",NA,15,"1995",-3.472939711,43.19574246,"1 - UTM1x1 + Elevation",450,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"420","T-P05159",1450,"Fumario capreolatae-Veronicetum persicae",1455,"Oxalidion europaeae","V15","",NA,40,"1995",-3.571297047,43.18448787,"2 - UTM1x1 + Centroid",400,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"421","T-P05160",1451,"Fumario capreolatae-Veronicetum persicae",1456,"Oxalidion europaeae","V15","",NA,12,"1995",-3.447737463,43.45157345,"1 - UTM1x1 + Elevation",150,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
