"","Relevé.number","SIVIMID","Original.Taxon","Analysis.Names","Cover","Cover.percent"
"10751",516062,"T-P16062","Sedum atratum","Sedum atratum","+",1
"10752",516062,"T-P16062","Sedum dasyphyllum","Sedum dasyphyllum","+",1
"10753",516062,"T-P16062","Silene vulgaris subsp. prostrata","Silene vulgaris","2",15
"10754",517172,"T-P17172","Bromus diandrus","Anisantha diandra","1",5
"10755",517172,"T-P17172","Lagurus ovatus","Lagurus ovatus","+",1
"10756",517172,"T-P17172","Thrincia hirta","Leontodon saxatilis ","+",1
"10757",517172,"T-P17172","Ononis natrix subsp. ramosissima","Ononis natrix","4",62.5
"10758",517172,"T-P17172","Rumex bucephalophorus","Rumex bucephalophorus","+",1
"10759",517172,"T-P17172","Vulpia membranacea","Vulpia fasciculata","+",1
"10760",517202,"T-P17202","Ammophila arenaria subsp. arenaria","Ammophila arenaria","1",5
"10761",517202,"T-P17202","Calystegia soldanella","Calystegia soldanella","+",1
"10762",517202,"T-P17202","Crepis capillaris","Crepis capillaris","+",1
"10763",517202,"T-P17202","Cynodon dactylon","Cynodon dactylon","1",5
"10764",517202,"T-P17202","Festuca rubra subsp. arenaria","Festuca arenaria","+",1
"10765",517202,"T-P17202","Helichrysum stoechas var. maritimum","Helichrysum stoechas","+",1
"10766",517202,"T-P17202","Lagurus ovatus","Lagurus ovatus","1",5
"10767",517202,"T-P17202","Thrincia hirta","Leontodon saxatilis ","+",1
"10768",517202,"T-P17202","Ononis natrix subsp. ramosissima","Ononis natrix","5",87.5
"10769",517202,"T-P17202","Pancratium maritimum","Pancratium maritimum","1",5
"10770",517202,"T-P17202","Polycarpon tetraphyllum","Polycarpon tetraphyllum","1",5
"10771",517202,"T-P17202","Sedum album","Sedum album","+",1
"10772",517202,"T-P17202","Aetheorrhiza bulbosa(L.)","Sonchus bulbosus","+",1
"10773",517233,"T-P17233","Cirsium arvense","Cirsium arvense","+",1
"10774",517233,"T-P17233","Cirsium eriophorum","Cirsium eriophorum","3",37.5
"10775",517233,"T-P17233","Cynoglossum pictum","Cynoglossum creticum","1",5
"10776",517233,"T-P17233","Dactylis glomerata","Dactylis glomerata","1",5
"10777",517233,"T-P17233","Geranium dissectum","Geranium dissectum","+",1
"10778",517233,"T-P17233","Medicago sativa","Medicago sativa","+",1
"10779",517233,"T-P17233","Picris hieracioides","Picris hieracioides","+",1
"10780",517233,"T-P17233","Poa pratensis","Poa pratensis","+",1
"10781",517233,"T-P17233","Rumex obtusifolius","Rumex obtusifolius","+",1
"10782",517233,"T-P17233","Urtica dioica","Urtica dioica","1",5
"10783",517234,"T-P17234","Achillea millefolium","Achillea millefolium","+",1
"10784",517234,"T-P17234","Arctium minus","Arctium atlanticum","2",15
"10785",517234,"T-P17234","Carduus gayanus","Carduus carpetanus","+",1
"10786",517234,"T-P17234","Cirsium eriophorum","Cirsium eriophorum","4",62.5
"10787",517234,"T-P17234","Galium cruciata","Cruciata laevipes","1",5
"10788",517234,"T-P17234","Cynoglossum pictum","Cynoglossum creticum","+",1
"10789",517234,"T-P17234","Dipsacus silvestris","Dipsacus fullonum","+",1
"10790",517234,"T-P17234","Geranium dissectum","Geranium dissectum","+",1
"10791",517234,"T-P17234","Malva neglecta","Malva neglecta","+",1
"10792",517234,"T-P17234","Picris hieracioides","Picris hieracioides","+",1
"10793",517234,"T-P17234","Urtica dioica","Urtica dioica","+",1
"10794",517235,"T-P17235","Achillea millefolium","Achillea millefolium","1",5
"10795",517235,"T-P17235","Arctium minus","Arctium atlanticum","+",1
"10796",517235,"T-P17235","Carduus gayanus","Carduus carpetanus","1",5
"10797",517235,"T-P17235","Cirsium eriophorum","Cirsium eriophorum","3",37.5
"10798",517235,"T-P17235","Galium cruciata","Cruciata laevipes","+",1
"10799",517235,"T-P17235","Cynoglossum pictum","Cynoglossum creticum","+",1
"10800",517235,"T-P17235","Dactylis glomerata","Dactylis glomerata","1",5
"10801",517235,"T-P17235","Dipsacus silvestris","Dipsacus fullonum","1",5
"10802",517235,"T-P17235","Malva moschata var. laciniata","Malva moschata","+",1
"10803",517235,"T-P17235","Rumex obtusifolius","Rumex obtusifolius","+",1
"10804",517236,"T-P17236","Campanula rapunculus","Campanula rapunculus","+",1
"10805",517236,"T-P17236","Carduus gayanus","Carduus carpetanus","1",5
"10806",517236,"T-P17236","Cirsium eriophorum","Cirsium eriophorum","1",5
"10807",517236,"T-P17236","Cirsium filipendulum","Cirsium filipendulum","+",1
"10808",517236,"T-P17236","Galium cruciata","Cruciata laevipes","+",1
"10809",517236,"T-P17236","Cynoglossum pictum","Cynoglossum creticum","+",1
"10810",517236,"T-P17236","Dipsacus silvestris","Dipsacus fullonum","+",1
"10811",517236,"T-P17236","Rumex crispus","Rumex crispus","+",1
"10812",517236,"T-P17236","Rumex obtusifolius","Rumex obtusifolius","+",1
"10813",517237,"T-P17237","Achillea millefolium","Achillea millefolium","2",15
"10814",517237,"T-P17237","Arctium minus","Arctium atlanticum","1",5
"10815",517237,"T-P17237","Cirsium eriophorum","Cirsium eriophorum","+",1
"10816",517237,"T-P17237","Galium cruciata","Cruciata laevipes","+",1
"10817",517237,"T-P17237","Cynoglossum pictum","Cynoglossum creticum","2",15
"10818",517237,"T-P17237","Digitalis purpurea","Digitalis purpurea","+",1
"10819",517237,"T-P17237","Poa annua","Ochlopoa annua","+",1
"10820",517237,"T-P17237","Rumex crispus","Rumex crispus","+",1
"10821",517237,"T-P17237","Rumex obtusifolius","Rumex obtusifolius","+",1
"10822",517238,"T-P17238","Achillea millefolium","Achillea millefolium","+",1
"10823",517238,"T-P17238","Carduus gayanus","Carduus carpetanus","1",5
"10824",517238,"T-P17238","Cirsium eriophorum","Cirsium eriophorum","+",1
"10825",517238,"T-P17238","Cirsium vulgare","Cirsium vulgare","+",1
"10826",517238,"T-P17238","Cynoglossum pictum","Cynoglossum creticum","+",1
"10827",517238,"T-P17238","Dipsacus silvestris","Dipsacus fullonum","+",1
"10828",517238,"T-P17238","Prunella vulgaris","Prunella vulgaris","+",1
"10829",517238,"T-P17238","Rumex crispus","Rumex crispus","+",1
"10830",517238,"T-P17238","Trifolium repens","Trifolium repens","+",1
"10831",517240,"T-P17240","Arctium minus","Arctium atlanticum","+",1
"10832",517240,"T-P17240","Cirsium eriophorum","Cirsium eriophorum","4",62.5
"10833",517240,"T-P17240","Dactylis glomerata","Dactylis glomerata","+",1
"10834",517240,"T-P17240","Malva moschata var. laciniata","Malva moschata","+",1
"10835",517240,"T-P17240","Agrostis delicatula","Neoschischkinia truncatula","+",1
"10836",517240,"T-P17240","Picris hieracioides","Picris hieracioides","+",1
"10837",517240,"T-P17240","Ranunculus repens","Ranunculus repens","+",1
"10838",517240,"T-P17240","Rumex obtusifolius","Rumex obtusifolius","+",1
"10839",517240,"T-P17240","Silene vulgaris","Silene vulgaris","+",1
"10840",517242,"T-P17242","Achillea millefolium","Achillea millefolium","+",1
"10841",517242,"T-P17242","Carduus nutans","Carduus nutans","+",1
"10842",517242,"T-P17242","Cirsium eriophorum","Cirsium eriophorum","4",62.5
"10843",517242,"T-P17242","Galium cruciata","Cruciata laevipes","+",1
"10844",517242,"T-P17242","Cynoglossum pictum","Cynoglossum creticum","+",1
"10845",517242,"T-P17242","Poa annua","Ochlopoa annua","+",1
"10846",517242,"T-P17242","Picris hieracioides","Picris hieracioides","+",1
"10847",517242,"T-P17242","Pteridium aquilinum","Pteridium aquilinum","+",1
"10848",517242,"T-P17242","Rumex crispus","Rumex crispus","+",1
"10849",517242,"T-P17242","Urtica dioica","Urtica dioica","1",5
"10850",518068,"T-P18068","Angelica pachycarpa","Angelica pachycarpa","+",1
"10851",518068,"T-P18068","Pyrethrum maritimum","Anthemis ammanthus","+",1
"10852",518068,"T-P18068","Anthyllis vulneraria var. maritima","Anthyllis vulneraria","+",1
"10853",518068,"T-P18068","Armeria maritima","Armeria maritima","+",1
"10854",518068,"T-P18068","Asplenium marinum","Asplenium marinum","+",1
"10855",518068,"T-P18068","Beta maritima","Beta vulgaris","+",1
"10856",518068,"T-P18068","Cerastium pumilum var. divaricatum","Cerastium diffusum","+",1
"10857",518068,"T-P18068","Cochlearia danica","Cochlearia danica","+",1
"10858",518068,"T-P18068","Crithmum maritimum","Crithmum maritimum","+",1
"10859",518068,"T-P18068","Daucus maximus","Daucus carota","+",1
"10860",518068,"T-P18068","Euphorbia portlandica","Euphorbia portlandica","+",1
"10861",518068,"T-P18068","Festuca arenaria","Festuca arenaria","+",1
"10862",518068,"T-P18068","Helichrysum foetidum","Helichrysum foetidum","+",1
"10863",518068,"T-P18068","Plantago coronopus var. crithmifolia","Plantago coronopus","+",1
"10864",518068,"T-P18068","Silene maritima","Silene uniflora","+",1
"10865",518070,"T-P18070","Angelica pachycarpa","Angelica pachycarpa","+",1
"10866",518070,"T-P18070","Pyrethrum maritimum","Anthemis ammanthus","+",1
"10867",518070,"T-P18070","Anthyllis vulneraria var. maritima","Anthyllis vulneraria","+",1
"10868",518070,"T-P18070","Armeria maritima","Armeria maritima","+",1
"10869",518070,"T-P18070","Armeria pubigera","Armeria pubigera","+",1
"10870",518070,"T-P18070","Asplenium marinum","Asplenium marinum","+",1
"10871",518070,"T-P18070","Beta maritima","Beta vulgaris","+",1
"10872",518070,"T-P18070","Cerastium pumilum var. divaricatum","Cerastium diffusum","+",1
"10873",518070,"T-P18070","Cochlearia danica","Cochlearia danica","+",1
"10874",518070,"T-P18070","Crithmum maritimum","Crithmum maritimum","+",1
"10875",518070,"T-P18070","Daucus maximus","Daucus carota","+",1
"10876",518070,"T-P18070","Euphorbia portlandica","Euphorbia portlandica","+",1
"10877",518070,"T-P18070","Helichrysum foetidum","Helichrysum foetidum","+",1
"10878",518070,"T-P18070","Plantago coronopus var. crithmifolia","Plantago coronopus","+",1
"10879",518070,"T-P18070","Plantago macrorhiza","Plantago macrorhiza","+",1
"10880",518070,"T-P18070","Plantago maritima","Plantago maritima","+",1
"10881",518070,"T-P18070","Silene maritima","Silene uniflora","+",1
"10882",518071,"T-P18071","Armeria maritima","Armeria maritima","+",1
"10883",518071,"T-P18071","Asplenium marinum","Asplenium marinum","+",1
"10884",518071,"T-P18071","Beta maritima","Beta vulgaris","+",1
"10885",518071,"T-P18071","Cerastium pumilum var. divaricatum","Cerastium diffusum","+",1
"10886",518071,"T-P18071","Crithmum maritimum","Crithmum maritimum","+",1
"10887",518071,"T-P18071","Frankenia laevis","Frankenia laevis","+",1
"10888",518071,"T-P18071","Plantago coronopus var. crithmifolia","Plantago coronopus","+",1
"10889",518071,"T-P18071","Silene maritima","Silene uniflora","+",1
"10890",518081,"T-P18081","Diotis candidissima","Achillea maritima","+",1
"10891",518081,"T-P18081","Ammophila arundinacea","Ammophila arenaria","2",15
"10892",518081,"T-P18081","Convolvulus soldanella","Calystegia soldanella","+",1
"10893",518081,"T-P18081","Carex arenaria","Carex arenaria","+",1
"10894",518081,"T-P18081","Eryngium maritimum","Eryngium maritimum","+",1
"10895",518081,"T-P18081","Euphorbia paralias","Euphorbia paralias","+",1
"10896",518081,"T-P18081","Medicago littoralis","Medicago littoralis","+",1
"10897",518081,"T-P18081","Oenothera biennis","Oenothera biennis","+",1
"10898",518081,"T-P18081","Omphalodes kuzinskyanae","Omphalodes kuzinskyanae","+",1
"10899",518081,"T-P18081","Plantago coronopus","Plantago coronopus","+",1
"10900",518081,"T-P18081","Polygonum maritimum","Polygonum maritimum","+",1
"10901",518081,"T-P18081","Picridium tingitanum","Reichardia gaditana","+",1
"10902",518090,"T-P18090","Achillea millefolium","Achillea millefolium","+",1
"10903",518090,"T-P18090","Campanula rapunculus","Campanula rapunculus","+",1
"10904",518090,"T-P18090","Carduus gayanus","Carduus carpetanus","+",1
"10905",518090,"T-P18090","Cirsium eriophorum","Cirsium eriophorum","3",37.5
"10906",518090,"T-P18090","Crepis taraxacifolia","Crepis vesicaria","+",1
"10907",518090,"T-P18090","Dactylis glomerata","Dactylis glomerata","+",1
"10908",518090,"T-P18090","Digitalis purpurea","Digitalis purpurea","+",1
"10909",518090,"T-P18090","Galeopsis tetrahit","Galeopsis tetrahit","+",1
"10910",518090,"T-P18090","Geranium dissectum","Geranium dissectum","+",1
"10911",518090,"T-P18090","Malva neglecta","Malva neglecta","+",1
"10912",518090,"T-P18090","Agrostis duriaei","Neoschischkinia truncatula","+",1
"10913",518090,"T-P18090","Poa annua","Ochlopoa annua","+",1
"10914",518090,"T-P18090","Polygonum aviculare","Polygonum aviculare","+",1
"10915",518090,"T-P18090","Brunella vulgaris","Prunella vulgaris","+",1
"10916",518090,"T-P18090","Pteris aquilina","Pteridium aquilinum","+",1
"10917",518090,"T-P18090","Rumex alpinus","Rumex alpinus","3",37.5
"10918",518090,"T-P18090","Silene inflata","Silene vulgaris","+",1
"10919",518090,"T-P18090","Spergularia rubra","Spergularia rubra","+",1
"10920",518090,"T-P18090","Trifolium repens","Trifolium repens","+",1
"10921",518090,"T-P18090","Urtica dioica","Urtica dioica","+",1
"10922",518090,"T-P18090","Veronica officinalis","Veronica officinalis","+",1
"10923",518090,"T-P18090","Veronica serpyllifolia","Veronica serpyllifolia","+",1
"10924",518091,"T-P18091","Achillea millefolium","Achillea millefolium","+",1
"10925",518091,"T-P18091","Barbarea intermedia","Barbarea intermedia","+",1
"10926",518091,"T-P18091","Cirsium eriophorum","Cirsium eriophorum","3",37.5
"10927",518091,"T-P18091","Dactylis glomerata","Dactylis glomerata","+",1
"10928",518091,"T-P18091","Malva neglecta","Malva neglecta","+",1
"10929",518091,"T-P18091","Poa annua","Ochlopoa annua","+",1
"10930",518091,"T-P18091","Polygonum aviculare","Polygonum aviculare","+",1
"10931",518091,"T-P18091","Brunella vulgaris","Prunella vulgaris","+",1
"10932",518091,"T-P18091","Rumex alpinus","Rumex alpinus","1",5
"10933",518091,"T-P18091","Trifolium repens","Trifolium repens","+",1
"10934",518091,"T-P18091","Urtica dioica","Urtica dioica","+",1
"10935",518091,"T-P18091","Veronica serpyllifolia","Veronica serpyllifolia","+",1
"10936",518092,"T-P18092","Achillea millefolium","Achillea millefolium","+",1
"10937",518092,"T-P18092","Barbarea intermedia","Barbarea intermedia","+",1
"10938",518092,"T-P18092","Carduus gayanus","Carduus carpetanus","+",1
"10939",518092,"T-P18092","Cirsium eriophorum","Cirsium eriophorum","+",1
"10940",518092,"T-P18092","Dactylis glomerata","Dactylis glomerata","+",1
"10941",518092,"T-P18092","Malva neglecta","Malva neglecta","+",1
"10942",518092,"T-P18092","Poa annua","Ochlopoa annua","+",1
"10943",518092,"T-P18092","Polygonum aviculare","Polygonum aviculare","+",1
"10944",518092,"T-P18092","Rumex alpinus","Rumex alpinus","+",1
"10945",518092,"T-P18092","Urtica dioica","Urtica dioica","+",1
"10946",518092,"T-P18092","Veronica officinalis","Veronica officinalis","+",1
"10947",518092,"T-P18092","Veronica serpyllifolia","Veronica serpyllifolia","+",1
"10948",518093,"T-P18093","Achillea millefolium","Achillea millefolium","+",1
"10949",518093,"T-P18093","Campanula rapunculus","Campanula rapunculus","+",1
"10950",518093,"T-P18093","Cirsium eriophorum","Cirsium eriophorum","1",5
"10951",518093,"T-P18093","Malva neglecta","Malva neglecta","+",1
"10952",518093,"T-P18093","Poa annua","Ochlopoa annua","+",1
"10953",518093,"T-P18093","Polygonum aviculare","Polygonum aviculare","+",1
"10954",518093,"T-P18093","Rumex alpinus","Rumex alpinus","+",1
"10955",518093,"T-P18093","Urtica dioica","Urtica dioica","+",1
"10956",518165,"T-P18165","Arnica montana var. angustifolia","Arnica montana","1",5
"10957",518165,"T-P18165","Carex echinata","Carex divulsa","4",62.5
"10958",518165,"T-P18165","Carex durieui","Carex durieui","+",1
"10959",518165,"T-P18165","Carum verticillatum","Carum verticillatum","+",1
"10960",518165,"T-P18165","Orchis helodes","Dactylorhiza maculata","+",1
"10961",518165,"T-P18165","Drosera rotundifolia","Drosera rotundifolia","+",1
"10962",518165,"T-P18165","Erica ciliaris","Erica ciliaris","+",1
"10963",518165,"T-P18165","Eriophorum angustifolium","Eriophorum angustifolium","+",1
"10964",518165,"T-P18165","Hydrocotyle vulgaris","Hydrocotyle vulgaris","+",1
"10965",518165,"T-P18165","Pinguicula lusitanica","Pinguicula lusitanica","+",1
"10966",518165,"T-P18165","Potentilla erecta","Potentilla erecta","+",1
"10967",518165,"T-P18165","Ranunculus gallaecicus","Ranunculus bulbosus","+",1
"10968",518165,"T-P18165","Ranunculus flammula","Ranunculus flammula","+",1
"10969",518165,"T-P18165","Rhynchospora alba","Rhynchospora alba","+",1
"10970",518165,"T-P18165","Sphagnum molluscum","Sphagnum tenellum","+",1
"10971",518165,"T-P18165","Viola palustris","Viola palustris","+",1
"10972",518308,"T-P18308","Anemone nemorosa","Anemone nemorosa","+",1
"10973",518308,"T-P18308","Asphodelus albus","Asphodelus albus","4",62.5
"10974",518308,"T-P18308","Corylus avellana","Corylus avellana","1",5
"10975",518308,"T-P18308","Sarothamnus scoparius","Cytisus scoparius","+",1
"10976",518308,"T-P18308","Narcissus calathinus","Narcissus triandrus","+",1
"10977",518308,"T-P18308","Omphalodes lusitanica","Omphalodes nitida","+",1
"10978",518308,"T-P18308","Primula vulgaris","Primula acaulis","+",1
"10979",518308,"T-P18308","Pteris aquilina","Pteridium aquilinum","+",1
"10980",518308,"T-P18308","Pyrus communis var. pyraster","Pyrus communis","+",1
"10981",518308,"T-P18308","Rubus ulmifolius","Rubus ulmifolius","+",1
"10982",518308,"T-P18308","Ruscus aculeatus","Ruscus aculeatus","+",1
"10983",518308,"T-P18308","Ulex nanus","Ulex minor","+",1
"10984",518308,"T-P18308","Viola silvatica","Viola reichenbachiana s.l.","+",1
"10985",519856,"T-P19856","Alyssum alyssoides","Alyssum alyssoides","2",15
"10986",519856,"T-P19856","Bromus tectorum","Anisantha tectorum","3",37.5
"10987",519856,"T-P19856","Arenaria serpyllifolia","Arenaria serpyllifolia","1",5
"10988",519856,"T-P19856","Campanula erinus","Campanula erinus","+",1
"10989",519856,"T-P19856","Centranthus calcitrapae","Centranthus calcitrapae","+",1
"10990",519856,"T-P19856","Erodium cicutarium","Erodium cicutarium","1",5
"10991",519856,"T-P19856","Logfia minima","Filago minima","+",1
"10992",519856,"T-P19856","Galium murale","Galium murale","1",5
"10993",519856,"T-P19856","Geranium molle","Geranium molle","+",1
"10994",519856,"T-P19856","Hornungia petraea","Hornungia petraea","+",1
"10995",519856,"T-P19856","Leontodon taraxacoides","Leontodon saxatilis ","+",1
"10996",519856,"T-P19856","Medicago minima","Medicago minima","+",1
"10997",519856,"T-P19856","Micropyrum tenellum","Micropyrum tenellum","+",1
"10998",521471,"T-P21471","Aira caryophyllea","Aira caryophyllea","3",37.5
"10999",521471,"T-P21471","Anthemis arvensis","Anthemis arvensis","1",5
"11000",521471,"T-P21471","Bellis perennis","Bellis perennis","2",15
"11001",521471,"T-P21471","Bromus hordeaceus","Bromus hordeaceus","y",0.1
"11002",521471,"T-P21471","Cerastium glomeratum","Cerastium glomeratum","1",5
"11003",521471,"T-P21471","Coleostephus myconis","Coleostephus myconis","1",5
"11004",521471,"T-P21471","Convolvulus arvensis","Convolvulus arvensis","1",5
"11005",521471,"T-P21471","Crepis vesicaria","Crepis vesicaria","+",1
"11006",521471,"T-P21471","Festuca rubra","Festuca rubra","1",5
"11007",521471,"T-P21471","Hypochoeris radicata","Hypochaeris radicata","2",15
"11008",521471,"T-P21471","Juncus bufonius","Juncus bufonius","3",37.5
"11009",521471,"T-P21471","Lathyrus angulatus","Lathyrus angulatus","2",15
"11010",521471,"T-P21471","Leontodon tuberosus","Leontodon tuberosus","+",1
"11011",521471,"T-P21471","Linum bienne","Linum bienne","+",1
"11012",521471,"T-P21471","Lotus corniculatus","Lotus corniculatus","2",15
"11013",521471,"T-P21471","Parentucellia viscosa","Parentucellia viscosa","1",5
"11014",521471,"T-P21471","Poa bulbosa","Poa bulbosa","1",5
"11015",521471,"T-P21471","Ranunculus paludosus","Ranunculus paludosus","+",1
"11016",521471,"T-P21471","Rumex pulcher","Rumex pulcher","1",5
"11017",521471,"T-P21471","Serapias lingua","Serapias lingua","+",1
"11018",521471,"T-P21471","Spergula arvensis","Spergula arvensis","1",5
"11019",521471,"T-P21471","Stachys arvensis","Stachys arvensis","y",0.1
"11020",521471,"T-P21471","Teesdalia nudicaulis","Teesdalia nudicaulis","1",5
"11021",521471,"T-P21471","Trifolium resupinatum","Trifolium resupinatum","+",1
"11022",521471,"T-P21471","Trifolium subterraneum","Trifolium subterraneum","+",1
"11023",521471,"T-P21471","Vulpia bromoides","Vulpia bromoides","+",1
"11024",521510,"T-P21510","Agrostis stolonifera","Agrostis stolonifera","+",1
"11025",521510,"T-P21510","Anthyllis vulneraria","Anthyllis vulneraria","+",1
"11026",521510,"T-P21510","Brachypodium rupestre","Brachypodium rupestre","1",5
"11027",521510,"T-P21510","Brassica oleracea","Brassica oleracea","3",37.5
"11028",521510,"T-P21510","Crithmum maritimum","Crithmum maritimum","1",5
"11029",521510,"T-P21510","Dactylis glomerata","Dactylis glomerata","1",5
"11030",521510,"T-P21510","Daucus gummifer","Daucus carota","2",15
"11031",521510,"T-P21510","Echium vulgare","Echium vulgare","+",1
"11032",521510,"T-P21510","Euphorbia portlandica","Euphorbia portlandica","1",5
"11033",521510,"T-P21510","Festuca pruinosa","Festuca pruinosa","2",15
"11034",521510,"T-P21510","Helichrysum stoechas","Helichrysum stoechas","+",1
"11035",521510,"T-P21510","Leucanthemum crassifolium","Leucanthemum ircutianum","1",5
"11036",521510,"T-P21510","Lotus corniculatus","Lotus corniculatus","1",5
"11037",521510,"T-P21510","Parietaria judaica","Parietaria judaica","1",5
"11038",521510,"T-P21510","Reichardia picroides","Reichardia picroides","+",1
"11039",521510,"T-P21510","Rumex biformis","Rumex acetosa","+",1
"11040",521510,"T-P21510","Silene maritima","Silene uniflora","1",5
"11041",521510,"T-P21510","Sonchus oleraceus","Sonchus oleraceus","+",1
"11042",521511,"T-P21511","Allium sphaerocephalon","Allium sphaerocephalon","+",1
"11043",521511,"T-P21511","Anthyllis vulneraria","Anthyllis vulneraria","+",1
"11044",521511,"T-P21511","Brassica oleracea","Brassica oleracea","2",15
"11045",521511,"T-P21511","Crithmum maritimum","Crithmum maritimum","1",5
"11046",521511,"T-P21511","Dactylis glomerata","Dactylis glomerata","+",1
"11047",521511,"T-P21511","Echium vulgare","Echium vulgare","+",1
"11048",521511,"T-P21511","Euphorbia portlandica","Euphorbia portlandica","+",1
"11049",521511,"T-P21511","Festuca pruinosa","Festuca pruinosa","1",5
"11050",521511,"T-P21511","Helichrysum stoechas","Helichrysum stoechas","1",5
"11051",521511,"T-P21511","Leucanthemum crassifolium","Leucanthemum ircutianum","+",1
"11052",521511,"T-P21511","Lavatera arborea","Malva arborea","+",1
"11053",521511,"T-P21511","Matthiola incana","Matthiola incana","1",5
"11054",521511,"T-P21511","Parietaria judaica","Parietaria judaica","3",37.5
"11055",521511,"T-P21511","Reichardia picroides","Reichardia picroides","+",1
"11056",521511,"T-P21511","Umbilicus rupestris","Umbilicus rupestris","+",1
"11057",521512,"T-P21512","Brassica oleracea","Brassica oleracea","1",5
"11058",521512,"T-P21512","Daucus gummifer","Daucus carota","1",5
"11059",521512,"T-P21512","Dianthus hyssopifolius","Dianthus hyssopifolius","1",5
"11060",521512,"T-P21512","Festuca pruinosa","Festuca pruinosa","+",1
"11061",521512,"T-P21512","Helichrysum stoechas","Helichrysum stoechas","2",15
"11062",521512,"T-P21512","Leucanthemum crassifolium","Leucanthemum ircutianum","1",5
"11063",521512,"T-P21512","Matthiola incana","Matthiola incana","2",15
"11064",521512,"T-P21512","Parietaria judaica","Parietaria judaica","2",15
"11065",521512,"T-P21512","Reichardia picroides","Reichardia picroides","1",5
"11066",521513,"T-P21513","Anagallis arvensis","Anagallis arvensis","+",1
"11067",521513,"T-P21513","Anthyllis vulneraria","Anthyllis vulneraria","1",5
"11068",521513,"T-P21513","Brassica oleracea","Brassica oleracea","2",15
"11069",521513,"T-P21513","Cynosurus echinatus","Cynosurus echinatus","+",1
"11070",521513,"T-P21513","Dactylis glomerata","Dactylis glomerata","1",5
"11071",521513,"T-P21513","Daucus gummifer","Daucus carota","3",37.5
"11072",521513,"T-P21513","Dipsacus fullonum","Dipsacus fullonum","+",1
"11073",521513,"T-P21513","Helichrysum stoechas","Helichrysum stoechas","+",1
"11074",521513,"T-P21513","Leucanthemum crassifolium","Leucanthemum ircutianum","1",5
"11075",521513,"T-P21513","Lotus corniculatus","Lotus corniculatus","+",1
"11076",521513,"T-P21513","Matthiola incana","Matthiola incana","1",5
"11077",521513,"T-P21513","Parietaria judaica","Parietaria judaica","+",1
"11078",521513,"T-P21513","Plantago lanceolata","Plantago lanceolata","+",1
"11079",521513,"T-P21513","Plantago maritima","Plantago maritima","+",1
"11080",521513,"T-P21513","Raphanus maritimus","Raphanus raphanistrum","1",5
"11081",521514,"T-P21514","Brassica oleracea","Brassica oleracea","2",15
"11082",521514,"T-P21514","Carlina corymbosa","Carlina hispanica","+",1
"11083",521514,"T-P21514","Dactylis glomerata","Dactylis glomerata","1",5
"11084",521514,"T-P21514","Dianthus hyssopifolius","Dianthus hyssopifolius","+",1
"11085",521514,"T-P21514","Festuca pruinosa","Festuca pruinosa","1",5
"11086",521514,"T-P21514","Helichrysum stoechas","Helichrysum stoechas","+",1
"11087",521514,"T-P21514","Leucanthemum crassifolium","Leucanthemum ircutianum","1",5
"11088",521514,"T-P21514","Matthiola incana","Matthiola incana","1",5
"11089",521514,"T-P21514","Plantago lanceolata","Plantago lanceolata","1",5
"11090",521514,"T-P21514","Reichardia picroides","Reichardia picroides","1",5
"11091",521514,"T-P21514","Silene nutans","Silene nutans","1",5
"11092",521515,"T-P21515","Brachypodium rupestre","Brachypodium rupestre","1",5
"11093",521515,"T-P21515","Brassica oleracea","Brassica oleracea","3",37.5
"11094",521515,"T-P21515","Dactylis glomerata","Dactylis glomerata","1",5
"11095",521515,"T-P21515","Daucus gummifer","Daucus carota","3",37.5
"11096",521515,"T-P21515","Echium vulgare","Echium vulgare","1",5
"11097",521515,"T-P21515","Helichrysum stoechas","Helichrysum stoechas","+",1
"11098",521515,"T-P21515","Leucanthemum crassifolium","Leucanthemum ircutianum","2",15
"11099",521515,"T-P21515","Raphanus maritimus","Raphanus raphanistrum","+",1
"11100",521515,"T-P21515","Senecio vulgaris","Senecio vulgaris","+",1
"11101",521515,"T-P21515","Silene nutans","Silene nutans","+",1
"11102",521515,"T-P21515","Sonchus oleraceus","Sonchus oleraceus","+",1
"11103",521515,"T-P21515","Stellaria media","Stellaria media","1",5
"11104",521516,"T-P21516","Brassica oleracea","Brassica oleracea","2",15
"11105",521516,"T-P21516","Dactylis glomerata","Dactylis glomerata","+",1
"11106",521516,"T-P21516","Daucus gummifer","Daucus carota","1",5
"11107",521516,"T-P21516","Festuca pruinosa","Festuca pruinosa","1",5
"11108",521516,"T-P21516","Helichrysum stoechas","Helichrysum stoechas","+",1
"11109",521516,"T-P21516","Leucanthemum crassifolium","Leucanthemum ircutianum","1",5
"11110",521516,"T-P21516","Parietaria judaica","Parietaria judaica","+",1
"11111",521516,"T-P21516","Raphanus maritimus","Raphanus raphanistrum","1",5
"11112",521516,"T-P21516","Sonchus oleraceus","Sonchus oleraceus","1",5
"11113",521517,"T-P21517","Brassica oleracea","Brassica oleracea","2",15
"11114",521517,"T-P21517","Crithmum maritimum","Crithmum maritimum","2",15
"11115",521517,"T-P21517","Festuca pruinosa","Festuca pruinosa","2",15
"11116",521517,"T-P21517","Matthiola incana","Matthiola incana","2",15
"11117",521517,"T-P21517","Parietaria judaica","Parietaria judaica","3",37.5
"11118",521517,"T-P21517","Sagina maritima","Sagina maritima","1",5
