"","Relevé.number","Temp","Precip","UTM10X10","UTM1X1","SIVIMID","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Sintaxon","Authors","Year","Title","Publication","EUNIS2020","Type","DEG_LON","DEG_LAT","Accuracy","Elevation"
"1021",606196,70,13414,"30TUN36","30TUN3964","U-P06196",20921,2080,"Horcada de Pozas","ES","ATL_COAST","N_DUNES",80,"W",9,1,"4721","Comunidades glerícolas semifijas","Nava, Herminio.","1988","Flora y vegetación orófila de los Picos de europa."," Ruizia, 6: 7-243.","V38","No forest",-4.968695225,43.01589551,"2 - UTM1x1 + Centroid",2080
"1022",606399,125,13716,"30TVN78","","U-P06399",21035,1890,"fuente de la Escalera","ES","ATL_COAST","N_DUNES",50,"",NA,1,"4738b","Comunidades higrófilas","Nava, Herminio.","1988","Flora y vegetación orófila de los Picos de europa."," Ruizia, 6: 7-243.","V","No forest",-3.306890359,43.2170034,"4 - UTM10x10 + Centroid",1890
"1023",606400,55,12170,"30TUN68","","U-P06400",21036,1800,"Minas de la Providencia","ES","ATL_COAST","N_DUNES",50,"",NA,1,"4738c","Comunidades higrófilas","Nava, Herminio.","1988","Flora y vegetación orófila de los Picos de europa."," Ruizia, 6: 7-243.","V35","No forest",-4.718999578,43.21441956,"3 - UTM10x10 + Elevation",1800
"1024",607602,84,8765,"30TUN75","30TUN7954","U-P07602",21439,1110,"Palencia: Estalaya","ES","ATL_COAST","N_DUNES",NA,"",NA,15,"4832","Gnaphalio uliginosi-Spergularietum capillaceae","Rivas-Martínez, S.; Díaz, T. E.; Fernández-González, F.; Izco, J.;  Loidi, J.; Lousa, M & Penas, A.","2002","Vascular plant communities of Spain and Portugal, addenda to the syntaxonomical checklist of 2001."," Itinera Geobot., 15(1):","R36","No forest",-4.475859575,42.93326482,"2 - UTM1x1 + Centroid",1110
"1025",607907,68,9247,"30TTN65","","U-P07907",21519,1440,"León, Cubillas de Arbás, Collada de Alonga","ES","ATL_COAST","N_DUNES",NA,"E",9,10,"4908","Senecioni laderoi-Juncetum inflexi","Rivas-Martínez, S.; Díaz, T. E.; Fernández-González, F.; Izco, J.;  Loidi, J.; Lousa, M & Penas, A.","2002","Vascular plant communities of Spain and Portugal, addenda to the syntaxonomical checklist of 2001."," Itinera Geobot., 15(1):","R36","No forest",-5.820609504,42.91522092,"3 - UTM10x10 + Elevation",1440
"1026",607908,79,11734,"30TUN74","","U-P07908",21520,1330,"Palencia, Ruesga, Brañosera","ES","ATL_COAST","N_DUNES",NA,"N",4,10,"4908","Senecioni laderoi-Juncetum inflexi","Rivas-Martínez, S.; Díaz, T. E.; Fernández-González, F.; Izco, J.;  Loidi, J.; Lousa, M & Penas, A.","2002","Vascular plant communities of Spain and Portugal, addenda to the syntaxonomical checklist of 2001."," Itinera Geobot., 15(1):","R36","No forest",-4.562338142,42.86367898,"3 - UTM10x10 + Elevation",1330
"1027",607911,92,14136,"30TTN95","","U-P07911",21523,1140,"León, Cármenes, Valverdín","ES","ATL_COAST","N_DUNES",NA,"S",9,20,"4908","Senecioni laderoi-Juncetum inflexi","Rivas-Martínez, S.; Díaz, T. E.; Fernández-González, F.; Izco, J.;  Loidi, J.; Lousa, M & Penas, A.","2002","Vascular plant communities of Spain and Portugal, addenda to the syntaxonomical checklist of 2001."," Itinera Geobot., 15(1):","R36","No forest",-5.539628436,42.9344102,"3 - UTM10x10 + Elevation",1140
"1028",607912,81,10282,"30TTN65","","U-P07912",21524,1140,"León, Cubillas de Arbás, Collada de Alonga","ES","ATL_COAST","N_DUNES",NA,"NE",14,20,"4908","Senecioni laderoi-Juncetum inflexi","Rivas-Martínez, S.; Díaz, T. E.; Fernández-González, F.; Izco, J.;  Loidi, J.; Lousa, M & Penas, A.","2002","Vascular plant communities of Spain and Portugal, addenda to the syntaxonomical checklist of 2001."," Itinera Geobot., 15(1):","R36","No forest",-5.893017684,42.89180199,"3 - UTM10x10 + Elevation",1140
"1029",607913,80,9748,"30TTN55","","U-P07913",21525,1160,"León, Sena de Luna","ES","ATL_COAST","N_DUNES",NA,"N",4,10,"4908","Senecioni laderoi-Juncetum inflexi","Rivas-Martínez, S.; Díaz, T. E.; Fernández-González, F.; Izco, J.;  Loidi, J.; Lousa, M & Penas, A.","2002","Vascular plant communities of Spain and Portugal, addenda to the syntaxonomical checklist of 2001."," Itinera Geobot., 15(1):","R36","No forest",-5.996274312,42.95037318,"3 - UTM10x10 + Elevation",1160
"1030",608031,85,13908,"30TUN26","30TUN2768","U-P08031",21507,1140,"León: Acebedo","ES","ATL_COAST","N_DUNES",NA,"",NA,10,"3338","Potentillo anserinae-Agrostietum stoloniferae","Rivas-Martínez, S.; Díaz, T. E.; Fernández-González, F.; Izco, J.;  Loidi, J.; Lousa, M & Penas, A.","2002","Vascular plant communities of Spain and Portugal, addenda to the syntaxonomical checklist of 2001."," Itinera Geobot., 15(1):","R36","No forest",-5.119427937,43.04561901,"1 - UTM1x1 + Elevation",1140
"1031",608032,85,13532,"30TUN26","30TUN2768","U-P08032",21508,1140,"León: Acebedo","ES","ATL_COAST","N_DUNES",NA,"",NA,30,"3338","Potentillo anserinae-Agrostietum stoloniferae","Rivas-Martínez, S.; Díaz, T. E.; Fernández-González, F.; Izco, J.;  Loidi, J.; Lousa, M & Penas, A.","2002","Vascular plant communities of Spain and Portugal, addenda to the syntaxonomical checklist of 2001."," Itinera Geobot., 15(1):","R36","No forest",-5.117035982,43.04746422,"1 - UTM1x1 + Elevation",1140
"1032",608033,85,13871,"30TUN26","30TUN2768","U-P08033",21509,1140,"León: Acebedo","ES","ATL_COAST","N_DUNES",NA,"",NA,10,"3338","Potentillo anserinae-Agrostietum stoloniferae","Rivas-Martínez, S.; Díaz, T. E.; Fernández-González, F.; Izco, J.;  Loidi, J.; Lousa, M & Penas, A.","2002","Vascular plant communities of Spain and Portugal, addenda to the syntaxonomical checklist of 2001."," Itinera Geobot., 15(1):","R36","No forest",-5.121881805,43.04557352,"1 - UTM1x1 + Elevation",1140
"1033",608034,92,13515,"30TUN25","30TUN2955","U-P08034",21510,1000,"León: Crémenes, Las Salas","ES","ATL_COAST","N_DUNES",NA,"",NA,6,"3338","Potentillo anserinae-Agrostietum stoloniferae","Rivas-Martínez, S.; Díaz, T. E.; Fernández-González, F.; Izco, J.;  Loidi, J.; Lousa, M & Penas, A.","2002","Vascular plant communities of Spain and Portugal, addenda to the syntaxonomical checklist of 2001."," Itinera Geobot., 15(1):","R36","No forest",-5.086080434,42.93097208,"1 - UTM1x1 + Elevation",1000
"1034",610479,145,12079,"30TVP31","","U-P10479",22349,NA,"en la playa de la Magdalena, Santander capital","ES","ATL_COAST","N_DUNES",35,"",NA,8,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.821186692,43.46727446,"4 - UTM10x10 + Centroid",21
"1035",610480,145,12079,"30TVP31","","U-P10480",22350,NA,"en la playa de la Magdalena, Santander capital","ES","ATL_COAST","Y_DUNES",60,"",NA,4,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.821186692,43.46727446,"4 - UTM10x10 + Centroid",21
"1036",610483,140,13149,"30TVP21","","U-P10483",22353,NA,"en la playa de la Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",15,"",NA,2,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1037",610487,140,13149,"30TVP21","","U-P10487",22357,NA,"en la playa de la Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",30,"",NA,10,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1038",610488,140,13149,"30TVP21","","U-P10488",22358,NA,"en la playa de la Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",20,"",NA,4,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1039",610490,139,13085,"30TVP00","","U-P10490",22360,NA,"en la playa de Luaña, Cóbreces","ES","ATL_COAST","Y_DUNES",5,"",NA,40,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.165908673,43.37783424,"4 - UTM10x10 + Centroid",114
"1040",610491,139,13085,"30TVP00","","U-P10491",22361,NA,"en la playa de Luaña, Cóbreces","ES","ATL_COAST","Y_DUNES",10,"",NA,40,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.165908673,43.37783424,"4 - UTM10x10 + Centroid",114
"1041",610495,142,12380,"30TUP90","","U-P10495",22365,NA,"en la playa de Oyambre, El Tejo","ES","ATL_COAST","Y_DUNES",60,"",NA,10,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.296413727,43.37119587,"4 - UTM10x10 + Centroid",58
"1042",610496,142,12380,"30TUP90","","U-P10496",22366,NA,"en la playa de Oyambre, El Tejo","ES","ATL_COAST","Y_DUNES",20,"",NA,4,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.296413727,43.37119587,"4 - UTM10x10 + Centroid",58
"1043",610505,140,12408,"30TUP80","","U-P10505",22375,NA,"en la playa de El Sable de Merón, San Vicente de la Barquera","ES","ATL_COAST","Y_DUNES",15,"",NA,2,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"1044",610510,140,12408,"30TUP80","","U-P10510",22380,NA,"en la playa de El Sable de Merón, San Vicente de la Barquera","ES","ATL_COAST","Y_DUNES",20,"",NA,8,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"1045",610514,140,12408,"30TUP80","","U-P10514",22384,NA,"en la playa de El Sable, Prellezo","ES","ATL_COAST","Y_DUNES",25,"",NA,2,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"1046",610517,140,12408,"30TUP80","","U-P10517",22387,NA,"en la playa de El Sable, Prellezo","ES","ATL_COAST","Y_DUNES",50,"",NA,4,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"1047",610518,140,12408,"30TUP80","","U-P10518",22388,NA,"en la playa de El Sable, Prellezo","ES","ATL_COAST","Y_DUNES",30,"",NA,10,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"1048",610520,140,12408,"30TUP80","","U-P10520",22390,NA,"en la playa de El Sable, Prellezo","ES","ATL_COAST","Y_DUNES",20,"",NA,4,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"1049",610521,140,12408,"30TUP80","","U-P10521",22391,NA,"en la playa de El Sable, Prellezo","ES","ATL_COAST","Y_DUNES",15,"",NA,16,"2023","Honkenyo-Euphorbietum peplis","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59
"1050",610525,140,13149,"30TVP21","","U-P10525",22395,NA,"en las dunas primarias y secundarias de Portio, Liencres","ES","ATL_COAST","Y_DUNES",30,"",NA,12,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1051",610526,140,13149,"30TVP21","","U-P10526",22396,NA,"en las dunas primarias y secundarias de Portio, Liencres","ES","ATL_COAST","Y_DUNES",80,"",NA,12,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1052",610529,140,13149,"30TVP21","","U-P10529",22399,NA,"en las dunas primarias y secundarias de Portio, Liencres","ES","ATL_COAST","Y_DUNES",90,"",NA,4,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1053",610530,140,13149,"30TVP21","","U-P10530",22400,NA,"en las dunas primarias y secundarias de Portio, Liencres","ES","ATL_COAST","Y_DUNES",90,"",NA,4,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1054",610590,140,13149,"30TVP21","","U-P10590",22460,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",70,"",NA,12,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1055",610594,140,13149,"30TVP21","","U-P10594",22464,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",30,"",NA,20,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1056",610600,140,13149,"30TVP21","","U-P10600",22470,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",70,"",NA,30,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1057",610602,140,13149,"30TVP21","","U-P10602",22472,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",30,"",NA,20,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1058",610603,140,13149,"30TVP21","","U-P10603",22473,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",50,"",NA,30,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1059",610604,140,13149,"30TVP21","","U-P10604",22474,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",40,"",NA,30,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1060",610611,140,13149,"30TVP21","","U-P10611",22481,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",90,"",NA,10,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1061",610614,140,13149,"30TVP21","","U-P10614",22484,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",70,"",NA,12,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1062",610619,140,13149,"30TVP21","","U-P10619",22489,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",70,"",NA,12,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1063",610621,140,13149,"30TVP21","","U-P10621",22491,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",30,"",NA,12,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1064",610625,140,13149,"30TVP21","","U-P10625",22495,NA,"en las dunas primarias de La Ría de Mogro, Liencres","ES","ATL_COAST","Y_DUNES",100,"",NA,10,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.907740505,43.45562794,"4 - UTM10x10 + Centroid",32
"1065",610639,137,14476,"30TVP20","","U-P10639",22509,NA,"en las dunas primarias de La Unquera, Mogro","ES","ATL_COAST","Y_DUNES",80,"",NA,50,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.924415113,43.39322181,"4 - UTM10x10 + Centroid",64
"1066",610640,137,14476,"30TVP20","","U-P10640",22510,NA,"en las dunas primarias de La Unquera, Mogro","ES","ATL_COAST","Y_DUNES",80,"",NA,50,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.924415113,43.39322181,"4 - UTM10x10 + Centroid",64
"1067",610642,137,14476,"30TVP20","","U-P10642",22512,NA,"en las dunas primarias de La Unquera, Mogro","ES","ATL_COAST","Y_DUNES",30,"",NA,4,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.924415113,43.39322181,"4 - UTM10x10 + Centroid",64
"1068",610643,137,14476,"30TVP20","","U-P10643",22513,NA,"en las dunas primarias de La Unquera, Mogro","ES","ATL_COAST","Y_DUNES",30,"",NA,4,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.924415113,43.39322181,"4 - UTM10x10 + Centroid",64
"1069",610646,137,14476,"30TVP20","","U-P10646",22516,NA,"en las dunas primarias de La Unquera, Mogro","ES","ATL_COAST","Y_DUNES",50,"",NA,20,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.924415113,43.39322181,"4 - UTM10x10 + Centroid",64
"1070",610662,137,14476,"30TVP20","","U-P10662",22532,NA,"en las dunas primarias de Usil, Mogro","ES","ATL_COAST","Y_DUNES",80,"",NA,4,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.924415113,43.39322181,"4 - UTM10x10 + Centroid",64
"1071",610664,137,14476,"30TVP20","","U-P10664",22534,NA,"en las dunas primarias de Usil, Mogro","ES","ATL_COAST","Y_DUNES",50,"",NA,4,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-3.924415113,43.39322181,"4 - UTM10x10 + Centroid",64
"1072",610714,139,13435,"30TVP10","","U-P10714",22584,NA,"en las dunas primarias de La Ribera, Suances","ES","ATL_COAST","Y_DUNES",30,"",NA,10,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.047456892,43.39183754,"4 - UTM10x10 + Centroid",49
"1073",610732,139,13435,"30TVP10","","U-P10732",22602,NA,"en las dunas primarias de La Ribera, Suances","ES","ATL_COAST","Y_DUNES",20,"",NA,20,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.047456892,43.39183754,"4 - UTM10x10 + Centroid",49
"1074",610733,139,13435,"30TVP10","","U-P10733",22603,NA,"en las dunas primarias de La Ribera, Suances","ES","ATL_COAST","Y_DUNES",20,"",NA,20,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.047456892,43.39183754,"4 - UTM10x10 + Centroid",49
"1075",610740,139,13435,"30TVP10","","U-P10740",22610,NA,"en las dunas primarias de La Ribera, Suances","ES","ATL_COAST","Y_DUNES",10,"",NA,20,"5205","Euphorbio-Agropyretum junceiforme","Loriente Escallada, Enrique.","1974","Vegetación y Flora de las playas y dunas de la provincia de Santander (Litoral Occidental)."," Instituto de Ciencias Fisico-Químicas y Naturales 'Torres Quevedo'. Diputación provincial de Santander. 287","V","No forest",-4.047456892,43.39183754,"4 - UTM10x10 + Centroid",49
