SIVIMID,Relevé.number,Sintaxon,Temp,Precip,UTM10X10,UTM1X1,JuiceID,OriginalElevation,Locality,Country,ECOREG_WWF,DUNES_BOHN,Plant.Cover,Aspect,Slope,Area,SintaxonID,Authors,Year,Title,Publication,Type,DEG_LON,DEG_LAT,Accuracy,Elevation,ANTHROPIC,Vegetation,Class,Order,Alliance,EUNIS2020,EUNIS_REVISED,PCluster
T-P36747,536747,Galio aparines-Conietum maculati,128,10691,29TPH10,29TPH1309,20303,440,"Pantón, boyan",ES,ATL_COAST,N_DUNES,100,,0,18,0742c,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.614367414,42.52557217,1 - UTM1x1 + Elevation,440,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Arctio lappae-Artemisietalia,Arction lappae, V39   ,V39,7
T-P36748,536748,Comunidad de Dipsacus fullonum,138,8860,29TPH21,29TPH2212,20344,320,"Monforte, Barrioncas",ES,ATL_COAST,N_DUNES,100,E-SE,15,100,7844,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.506684798,42.55147473,1 - UTM1x1 + Elevation,320,Yes,ANTHROPOGENIC VEGETATION,Artemisietea vulgaris,Onopordetalia acanthii,Dauco-Melilotion, V33   ,V38,0
T-P36749,536749,Comunidad de Dipsacus fullonum,138,8811,29TPH21,29TPH2212,20374,320,"Monforte, Barrioncas",ES,ATL_COAST,N_DUNES,100,SE,5,60,7844,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.504256247,42.55157042,1 - UTM1x1 + Elevation,320,Yes,ANTHROPOGENIC VEGETATION,Artemisietea vulgaris,Onopordetalia acanthii,Dauco-Melilotion, V37   ,V38,0
T-P36750,536750,Geranio robertiani-Caryolophetum sempervirentis,111,13422,29TPH32,29TPH3922,20407,600,Ferreiria de Incio,ES,ATL_COAST,N_DUNES,NA,S,NA,12,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.298613953,42.64231779,2 - UTM1x1 + Centroid,600,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36751,536751,Geranio robertiani-Caryolophetum sempervirentis,129,9631,29TPH21,29TPH2517,20408,370,"Bóveda, Ribas Pequeñas",ES,ATL_COAST,N_DUNES,100,,0,15,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.47602842,42.59949657,1 - UTM1x1 + Elevation,370,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, R55   ,V39,0
T-P36752,536752,Geranio robertiani-Caryolophetum sempervirentis,129,9589,29TPH21,29TPH2516,20409,330,Chorente,ES,ATL_COAST,N_DUNES,100,,NA,20,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.473211811,42.59420475,1 - UTM1x1 + Elevation,330,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36753,536753,Geranio robertiani-Caryolophetum sempervirentis,131,9860,29TPH11,29TPH1813,20410,320,Pol,ES,ATL_COAST,N_DUNES,100,,0,12,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.556365816,42.56481157,2 - UTM1x1 + Centroid,320,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36754,536754,Geranio robertiani-Caryolophetum sempervirentis,131,9343,29TPH21,29TPH2513,20411,330,Parte,ES,ATL_COAST,N_DUNES,95,,0,15,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.476012833,42.56528419,1 - UTM1x1 + Elevation,330,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36755,536755,Geranio robertiani-Caryolophetum sempervirentis,131,9747,29TPH21,29TPH2814,20412,380,"Eixón, Lama",ES,ATL_COAST,N_DUNES,100,,0,25,2725a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.440211869,42.57568335,1 - UTM1x1 + Elevation,380,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36756,536756,Geranio robertiani-Caryolophetum sempervirentis,135,10737,29TPH10,29TPH1605,20413,280,c. de Camporrairo,ES,ATL_COAST,N_DUNES,95,,0,15,2725b,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.587462991,42.49064127,1 - UTM1x1 + Elevation,280,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36757,536757,Geranio robertiani-Caryolophetum sempervirentis,124,10906,29TPH11,29TPH1311,20414,410,Pantón,ES,ATL_COAST,N_DUNES,100,,NA,16,2725b,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.618385246,42.54701789,2 - UTM1x1 + Centroid,410,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36758,536758,Urtico-Smyrnietum olusatri,124,11002,29TPH11,29TPH1311,20449,500,"Cobreiro, de Reguengo hacia Escairón",ES,ATL_COAST,N_DUNES,100,,0,18,176,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.623373982,42.54861694,1 - UTM1x1 + Elevation,500,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36759,536759,Urtico-Smyrnietum olusatri,130,11066,29TPH10,29TPH1307,20450,380,"Pantón, Ferreira",ES,ATL_COAST,N_DUNES,100,SE,5,12,176,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.620455797,42.50912038,1 - UTM1x1 + Elevation,380,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36760,536760,Urtico-Smyrnietum olusatri,125,10460,29TPH11,29TPH1411,20451,440,"Tuiríz, Santa Eulalia",ES,ATL_COAST,N_DUNES,100,,0,5,176,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.608540829,42.54561442,1 - UTM1x1 + Elevation,440,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V32   ,V39,0
T-P36761,536761,Urtico-Smyrnietum olusatri,124,10906,29TPH11,29TPH1311,20452,410,Pantón,ES,ATL_COAST,N_DUNES,100,,0,15,176,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.618385246,42.54701789,2 - UTM1x1 + Centroid,410,Yes,ANTHROPOGENIC VEGETATION,Epilobietea angustifolii,Galio-Alliarietalia,Geo urbani-Alliarion officinalis, V39   ,V39,7
T-P36765,536765,Anthrisco-Geranietum lucidi,133,11141,29TPH10,29TPH1405,20307,340,Sios de Abajo,ES,ATL_COAST,N_DUNES,95,E,10,8,191,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.611721567,42.48966563,1 - UTM1x1 + Elevation,340,Yes,ANTHROPOGENIC VEGETATION,Chenopodietea,Chenopodietalia,Geranio pusilli-Anthriscion caucalidis, V32   ,V37,0
T-P36766,536766,Anthrisco-Geranietum lucidi,129,9969,29TPH11,29TPH1915,20308,400,Fiolleda,ES,ATL_COAST,N_DUNES,90,,0,6,191,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.547761139,42.58045993,1 - UTM1x1 + Elevation,400,Yes,ANTHROPOGENIC VEGETATION,Chenopodietea,Chenopodietalia,Geranio pusilli-Anthriscion caucalidis, V32   ,V37,0
T-P36767,536767,Anthrisco-Geranietum lucidi,128,12164,29TPH10,29TPH1400,20309,420,"Sober, Rosende, Naz",ES,ATL_COAST,N_DUNES,100,N,NA,12,191,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.603704614,42.44677255,1 - UTM1x1 + Elevation,420,Yes,ANTHROPOGENIC VEGETATION,Chenopodietea,Chenopodietalia,Geranio pusilli-Anthriscion caucalidis, V37   ,V37,5
T-P36768,536768,Linario eleganti-Anthoxanthetum aristati,133,8783,29TPH21,29TPH2313,20375,410,"Monforte, Chao de Fabeiro",ES,ATL_COAST,N_DUNES,60,,0,40,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.500174758,42.5625352,1 - UTM1x1 + Elevation,410,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, R     ,V15,0
T-P36769,536769,Linario eleganti-Anthoxanthetum aristati,134,10741,29TPH10,29TPH1505,20376,300,"Vilamelle, entre Distriz y Pantón",ES,ATL_COAST,N_DUNES,NA,N,NA,50,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.592446428,42.49224194,1 - UTM1x1 + Elevation,300,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36770,536770,Linario eleganti-Anthoxanthetum aristati,131,9946,29TPH11,29TPH1813,20377,370,"Tor, Rañada",ES,ATL_COAST,N_DUNES,NA,,0,50,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.561289117,42.56551573,1 - UTM1x1 + Elevation,370,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V32   ,V15,0
T-P36771,536771,Linario eleganti-Anthoxanthetum aristati,125,9802,29TPH20,29TPH2806,20378,480,"Monforte, Guisande",ES,ATL_COAST,N_DUNES,NA,NW,NA,40,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.43013428,42.50224556,1 - UTM1x1 + Elevation,480,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36772,536772,Linario eleganti-Anthoxanthetum aristati,131,9517,29TPH21,29TPH2614,20379,380,"Monforte, c.Camporrio",ES,ATL_COAST,N_DUNES,100,S,NA,70,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.461822219,42.57124082,1 - UTM1x1 + Elevation,380,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, R1R   ,V15,0
T-P36773,536773,Linario eleganti-Anthoxanthetum aristati,125,10982,29TPH31,29TPH3316,20380,500,Ferreiro,ES,ATL_COAST,N_DUNES,NA,,0,15,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.377916818,42.59069009,1 - UTM1x1 + Elevation,500,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36774,536774,Linario eleganti-Anthoxanthetum aristati,126,10410,29TPH22,29TPH2722,20381,440,"Incio, Laiosa",ES,ATL_COAST,N_DUNES,50,,0,30,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.442382618,42.64042379,1 - UTM1x1 + Elevation,440,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, R1R   ,V15,0
T-P36775,536775,Linario eleganti-Anthoxanthetum aristati,134,9100,29TPH21,29TPH2012,20382,360,"Monforte, Chao de Fabeiro",ES,ATL_COAST,N_DUNES,60,,0,30,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.526632876,42.55788955,1 - UTM1x1 + Elevation,360,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36776,536776,Linario eleganti-Anthoxanthetum aristati,137,9482,29TPH20,29TPH2105,20383,320,Guntín,ES,ATL_COAST,N_DUNES,60,,NA,50,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.526811306,42.493058,1 - UTM1x1 + Elevation,320,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, R1R   ,V15,0
T-P36777,536777,Linario eleganti-Anthoxanthetum aristati,91,14655,29TPH42,29TPH4125,20384,1000,"Incio, Foilebar",ES,ATL_COAST,N_DUNES,60,N,5,40,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.273824138,42.67205843,1 - UTM1x1 + Elevation,1000,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36778,536778,Linario eleganti-Anthoxanthetum aristati,103,13440,29TPH42,29TPH4121,20385,900,"Incio, c. de Raxoa",ES,ATL_COAST,N_DUNES,60,S,5,50,2888,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.278658355,42.63586337,1 - UTM1x1 + Elevation,900,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36779,536779,Lamio amplexicaulis-Veronicetum hederifoliae,130,10062,29TPH21,29TPH2916,20415,390,"Brollón. Reguengo, Ponte Santalla",ES,ATL_COAST,N_DUNES,90,,0,35,3328,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.421790987,42.59080268,1 - UTM1x1 + Elevation,390,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V15   ,V15,2
T-P36780,536780,Lamio amplexicaulis-Veronicetum hederifoliae,132,9343,29TPH20,29TPH2405,20416,390,"Monforte. Nocedas, entre Penela y Gullade",ES,ATL_COAST,N_DUNES,95,,0,25,3328,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.480197365,42.48769066,1 - UTM1x1 + Elevation,390,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V15   ,V15,2
T-P36781,536781,Lamio amplexicaulis-Veronicetum hederifoliae,137,9631,29TPH10,29TPH1807,20417,290,"Monforte. Distríz, de la Babela a Canabal",ES,ATL_COAST,N_DUNES,90,,0,40,3328,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.552247391,42.5082545,1 - UTM1x1 + Elevation,290,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V32   ,V15,0
T-P36782,536782,Lamio amplexicaulis-Veronicetum hederifoliae,117,12337,29TPH32,29TPH3523,20418,590,Incio. Pecios,ES,ATL_COAST,N_DUNES,95,,0,30,3328,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.352759013,42.64927296,1 - UTM1x1 + Elevation,590,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V15   ,V15,2
T-P36783,536783,Lamio amplexicaulis-Veronicetum hederifoliae,122,12499,29TPG19,29TPG1997,20419,530,Sober. Santiorxo,ES,ATL_COAST,N_DUNES,90,,0,50,3328,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.54560456,42.41668386,1 - UTM1x1 + Elevation,530,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V15   ,V15,2
T-P36784,536784,Linario amethysteae-Calenduletum arvensis,137,9749,29TPH20,29TPH2105,20453,380,"Sober, en la salida hacia Canabal",ES,ATL_COAST,N_DUNES,100,,NA,40,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.521829235,42.49164613,2 - UTM1x1 + Centroid,380,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36785,536785,Linario amethysteae-Calenduletum arvensis,135,10744,29TPH10,29TPH1505,20454,310,"Pantón, Vilamelle",ES,ATL_COAST,N_DUNES,85,,0,60,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.590152029,42.49413472,1 - UTM1x1 + Elevation,310,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36786,536786,Linario amethysteae-Calenduletum arvensis,137,12454,29TPG19,29TPG1097,20455,200,"Sober, San Esteban, Sta. Isabel",ES,ATL_COAST,N_DUNES,85,W,5,10,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.660414587,42.42466861,1 - UTM1x1 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36787,536787,Linario amethysteae-Calenduletum arvensis,114,8989,29TPG30,29TPG3101,20456,400,"Brollón, Vilachá",ES,ATL_COAST,N_DUNES,NA,,0,40,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.427131223,41.60572943,4 - UTM10x10 + Centroid,400,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36788,536788,Linario amethysteae-Calenduletum arvensis,104,11325,29TPG29,29TPG2291,20457,350,"Sober, Amandi",ES,ATL_COAST,N_DUNES,80,E,NA,25,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.512785586,42.36576295,2 - UTM1x1 + Centroid,350,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36789,536789,Linario amethysteae-Calenduletum arvensis,133,11661,29TPH10,29TPH1402,20458,360,"Sober, Vilaoscura",ES,ATL_COAST,N_DUNES,95,SE,10,40,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.60515453,42.46652156,1 - UTM1x1 + Elevation,360,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36790,536790,Linario amethysteae-Calenduletum arvensis,130,11152,29TPH10,29TPH1307,20459,400,Pantón,ES,ATL_COAST,N_DUNES,95,,0,60,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.622749736,42.50722701,1 - UTM1x1 + Elevation,400,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36791,536791,Linario amethysteae-Calenduletum arvensis,131,9860,29TPH11,29TPH1813,20460,320,"Monforte de Lemos, Tor",ES,ATL_COAST,N_DUNES,NA,,0,30,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.556365816,42.56481157,2 - UTM1x1 + Centroid,320,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36792,536792,Linario amethysteae-Calenduletum arvensis,130,9968,29TPH11,29TPH1914,20461,380,"Pol, Baamorto",ES,ATL_COAST,N_DUNES,80,,0,50,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.549929036,42.57677234,1 - UTM1x1 + Elevation,380,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36793,536793,Linario amethysteae-Calenduletum arvensis,138,8864,29TPH21,29TPH2212,20462,320,"Monforte, Barrioncas",ES,ATL_COAST,N_DUNES,100,,0,30,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.504385631,42.553366,1 - UTM1x1 + Elevation,320,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36794,536794,Linario amethysteae-Calenduletum arvensis,127,10806,29TPH31,29TPH3215,20433,500,"Brollón, Viñal",ES,ATL_COAST,N_DUNES,95,,0,80,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.384577706,42.58124494,2 - UTM1x1 + Centroid,500,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36795,536795,Linario amethysteae-Calenduletum arvensis,136,10313,29TPH10,29TPH1607,20464,390,"Incio, Toldaos",ES,ATL_COAST,N_DUNES,90,E,NA,40,6693a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.581629939,42.51068248,2 - UTM1x1 + Centroid,390,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P36796,536796,Lamio hybridi-Echinochloetum crus-gallii,111,12742,29TPH32,29TPH3523,20496,740,"Incio, Pena",ES,ATL_COAST,N_DUNES,100,NE,NA,30,0748a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.350827818,42.65654926,1 - UTM1x1 + Elevation,740,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V15   ,V15,2
T-P36797,536797,Lamio hybridi-Echinochloetum crus-gallii,134,10975,29TPH10,29TPH1504,20497,300,"Sober, Canabal",ES,ATL_COAST,N_DUNES,90,SW,NA,40,0748a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.5993288,42.48656336,1 - UTM1x1 + Elevation,300,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V15   ,V15,2
T-P36798,536798,Lamio hybridi-Echinochloetum crus-gallii,128,9557,29TPH22,29TPH2520,20498,380,Bóveda,ES,ATL_COAST,N_DUNES,90,,0,30,0748a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.465546396,42.62331529,1 - UTM1x1 + Elevation,380,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V15   ,V15,2
T-P36799,536799,Lamio hybridi-Echinochloetum crus-gallii,128,9467,29TPH22,29TPH2520,20499,380,Bóveda,ES,ATL_COAST,N_DUNES,90,,0,25,0748a,"Romero Buján, M. I.",1993,"La vegetación del valle del río Cabe (Terra de Lemos, Lugo)",Tesis Doctoral. Universidade de Santiago de Compostela.,No forest,-7.470538053,42.6249209,1 - UTM1x1 + Elevation,380,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V     ,V15,0
