"","SIVIMID","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"2185","T-P32467","Parietarietum judaicae",2321,"Cymbalario-Asplenion","?","",NA,10,"1966",-1.509623614,43.15459498,"1 - UTM1x1 + Elevation",290,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"2186","T-P32468","Parietarietum judaicae",2322,"Cymbalario-Asplenion","?","",NA,50,"1966",-1.504705465,43.1545308,"1 - UTM1x1 + Elevation",290,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"2187","T-P32469","Parietarietum judaicae",2323,"Cymbalario-Asplenion","?","",NA,20,"1966",-1.504705465,43.1545308,"1 - UTM1x1 + Elevation",290,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"2188","T-P32470","Parietarietum judaicae",2324,"Cymbalario-Asplenion","?","",NA,NA,"1966",-1.522005849,43.15115377,"1 - UTM1x1 + Elevation",280,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"2189","T-P32471","Parietarietum judaicae",2325,"Cymbalario-Asplenion","?","",NA,20,"1966",-1.899592669,43.08156961,"2 - UTM1x1 + Centroid",700,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"2190","T-P32472","Parietarietum judaicae",2326,"Cymbalario-Asplenion","?","",NA,20,"1966",-1.948138409,43.11624453,"1 - UTM1x1 + Elevation",750,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"2191","T-P32575","Picrido hieracioidis-Eupatorietum cannabinii",532575,"Cynancho-Convolvulion sepium","R55","",0,8,"2010",-1.319849073,43.4365037,"3 - UTM10x10 + Elevation",2,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2192","T-P32578","Picrido hieracioidis-Eupatorietum cannabinii",532578,"Cynancho-Convolvulion sepium","R55","",45,20,"2010",-0.658107539,43.16554178,"3 - UTM10x10 + Elevation",240,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2193","T-P32579","Picrido hieracioidis-Eupatorietum cannabinii",532579,"Cynancho-Convolvulion sepium","R55","",0,40,"2010",-1.26807781,43.43212945,"3 - UTM10x10 + Elevation",35,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2194","T-P32582","Picrido hieracioidis-Eupatorietum cannabinii",532582,"Cynancho-Convolvulion sepium","R55","",NA,20,"2010",-1.243378118,43.43175259,"3 - UTM10x10 + Elevation",85,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2195","T-P32583","Picrido hieracioidis-Eupatorietum cannabinii",532583,"Cynancho-Convolvulion sepium","R55","",NA,20,"2010",-1.243430192,43.42995256,"3 - UTM10x10 + Elevation",80,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2196","T-P32584","Picrido hieracioidis-Eupatorietum cannabinii",532584,"Cynancho-Convolvulion sepium","R55","",NA,16,"2010",-1.253257937,43.43190397,"3 - UTM10x10 + Elevation",10,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2197","T-P32585","Picrido hieracioidis-Eupatorietum cannabinii",532585,"Cynancho-Convolvulion sepium","R55","",NA,6,"2010",-1.469770238,43.46922293,"3 - UTM10x10 + Elevation",2,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2198","T-P32587","Picrido hieracioidis-Eupatorietum cannabinii",532587,"Cynancho-Convolvulion sepium","R55","",NA,60,"2010",-1.231080892,43.42976214,"3 - UTM10x10 + Elevation",80,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"2199","T-P32589","Lamio amplexicaulis-Veronicetum hederifoliae",1614,"Oxalidion europaeae","V15","",0,35,"1995",-7.517978838,42.471799,"3 - UTM10x10 + Elevation",390,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2200","T-P32590","Lamio amplexicaulis-Veronicetum hederifoliae",1615,"Oxalidion europaeae","V15","",0,25,"1995",-7.433705561,42.51831349,"3 - UTM10x10 + Elevation",390,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2201","T-P32591","Lamio amplexicaulis-Veronicetum hederifoliae",1616,"Oxalidion europaeae","V37","",0,40,"1995",-7.537947173,42.51242418,"3 - UTM10x10 + Elevation",290,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2202","T-P32592","Lamio amplexicaulis-Veronicetum hederifoliae",1617,"Oxalidion europaeae","V15","",0,30,"1995",-7.482994553,42.45876992,"3 - UTM10x10 + Elevation",590,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2203","T-P32593","Lamio amplexicaulis-Veronicetum hederifoliae",1618,"Oxalidion europaeae","V15","",0,50,"1995",-7.436027698,42.44799597,"3 - UTM10x10 + Elevation",530,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2204","T-P32594","Linario amethysteae-Calenduletum arvensis",1619,"Oxalidion europaeae","V15","",NA,40,"1995",-7.485371056,42.49123445,"2 - UTM1x1 + Centroid",300,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2205","T-P32595","Linario amethysteae-Calenduletum arvensis",1620,"Oxalidion europaeae","V15","",0,60,"1995",-7.59002046,42.49233933,"1 - UTM1x1 + Elevation",310,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2206","T-P32596","Linario amethysteae-Calenduletum arvensis",1621,"Scleranthion annui","V15","W",5,10,"1995",-7.660414587,42.42466861,"1 - UTM1x1 + Elevation",200,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2207","T-P32597","Linario amethysteae-Calenduletum arvensis",1622,"Oxalidion europaeae","V15","",0,40,"1995",-7.427131223,41.60572943,"4 - UTM10x10 + Centroid",400,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2208","T-P32598","Linario amethysteae-Calenduletum arvensis",1623,"Scleranthion annui","V15","E",NA,25,"1995",-7.477027036,42.85159596,"2 - UTM1x1 + Centroid",350,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2209","T-P32599","Linario amethysteae-Calenduletum arvensis",1624,"Scleranthion annui","V15","SE",10,40,"1995",-7.610928755,42.4788936,"1 - UTM1x1 + Elevation",360,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2210","T-P32600","Linario amethysteae-Calenduletum arvensis",1625,"Oxalidion europaeae","V15","",0,60,"1995",-7.620720844,42.51271099,"1 - UTM1x1 + Elevation",400,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2211","T-P32601","Linario amethysteae-Calenduletum arvensis",1626,"Oxalidion europaeae","V15","",0,30,"1995",-7.568575781,42.56522482,"2 - UTM1x1 + Centroid",320,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2212","T-P32602","Linario amethysteae-Calenduletum arvensis",1627,"Oxalidion europaeae","V15","",0,50,"1995",-7.542379674,42.57347116,"1 - UTM1x1 + Elevation",380,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2213","T-P32603","Linario amethysteae-Calenduletum arvensis",1628,"Oxalidion europaeae","V15","",0,30,"1995",-7.501956998,42.55346164,"1 - UTM1x1 + Elevation",320,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2214","T-P32604","Linario amethysteae-Calenduletum arvensis",1629,"Oxalidion europaeae","V15","",0,NA,"1995",-7.384577706,42.58124494,"2 - UTM1x1 + Centroid",500,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2215","T-P32605","Linario amethysteae-Calenduletum arvensis",1630,"Oxalidion europaeae","V15","E",NA,40,"1995",-7.587009618,42.5176695,"1 - UTM1x1 + Elevation",390,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2216","T-P32606","Lamio hybridi-Echinochloetum crus-gallii",1631,"Oxalidion europaeae","V15","NE",NA,30,"1995",-7.350827818,42.65654926,"1 - UTM1x1 + Elevation",740,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2217","T-P32607","Lamio hybridi-Echinochloetum crus-gallii",1632,"Oxalidion europaeae","V15","SW",NA,40,"1995",-7.594082396,42.48137221,"1 - UTM1x1 + Elevation",300,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2218","T-P32608","Lamio hybridi-Echinochloetum crus-gallii",1633,"Oxalidion europaeae","V15","",0,30,"1995",-7.473098382,42.62662144,"1 - UTM1x1 + Elevation",380,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2219","T-P32609","Lamio hybridi-Echinochloetum crus-gallii",1634,"Oxalidion europaeae","V","",0,25,"1995",-7.470795558,42.62851219,"1 - UTM1x1 + Elevation",380,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2220","T-P32610","Lamio hybridi-Echinochloetum crus-gallii",1635,"Oxalidion europaeae","V37","",0,30,"1995",-7.387924129,42.55969459,"1 - UTM1x1 + Elevation",400,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2221","T-P32611","Lamio hybridi-Echinochloetum crus-gallii",1636,"Oxalidion europaeae","V37","SE",10,40,"1995",-7.35825285,42.65806717,"1 - UTM1x1 + Elevation",760,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2222","T-P32612","Lamio hybridi-Echinochloetum crus-gallii",1637,"Oxalidion europaeae","V15","",0,50,"1995",-7.592051586,42.48685578,"1 - UTM1x1 + Elevation",300,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2223","T-P32613","Lamio hybridi-Echinochloetum crus-gallii",1638,"Oxalidion europaeae","V37","",0,50,"1995",-7.528987429,42.69104574,"2 - UTM1x1 + Centroid",290,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2224","T-P32614","Lamio hybridi-Echinochloetum crus-gallii",1639,"Oxalidion europaeae","V37","",0,50,"1995",-7.383191539,42.56167678,"1 - UTM1x1 + Elevation",400,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2225","T-P32615","Lamio hybridi-Echinochloetum crus-gallii",1640,"Oxalidion europaeae","V15","",0,25,"1995",-7.506814251,42.55327031,"1 - UTM1x1 + Elevation",320,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2226","T-P32616","Lamio hybridi-Echinochloetum crus-gallii",1641,"Oxalidion europaeae","V34","",0,40,"1995",-7.535390149,42.51072494,"1 - UTM1x1 + Elevation",290,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2227","T-P32617","Lamio hybridi-Echinochloetum crus-gallii",1642,"Oxalidion europaeae","V15","",0,50,"1995",-7.537556731,42.50703764,"1 - UTM1x1 + Elevation",290,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2228","T-P32618","Lamio hybridi-Echinochloetum crus-gallii",1643,"Oxalidion europaeae","V","",0,20,"1995",-7.340969998,42.65512325,"1 - UTM1x1 + Elevation",740,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2229","T-P32619","Lamio hybridi-Echinochloetum crus-gallii",1644,"Oxalidion europaeae","V15","",0,25,"1995",-7.633362043,42.42036565,"1 - UTM1x1 + Elevation",460,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2230","T-P32620","Lamio hybridi-Echinochloetum crus-gallii",1645,"Oxalidion europaeae","V15","S",NA,25,"1995",-7.631336242,42.42584969,"1 - UTM1x1 + Elevation",460,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2231","T-P32621","Lamio hybridi-Echinochloetum crus-gallii",1646,"Oxalidion europaeae","V","",0,30,"1995",-7.633627005,42.42395625,"1 - UTM1x1 + Elevation",460,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2232","T-P32622","Lamio hybridi-Echinochloetum crus-gallii",1647,"Oxalidion europaeae","V34","",0,15,"1995",-7.36352897,42.4543857,"1 - UTM1x1 + Elevation",360,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2233","T-P33531","Chrysanthemum segetum-Raphanetum",1648,"Oxalidion europaeae","V15","E",NA,NA,"1959",-8.563187251,42.90103111,"3 - UTM10x10 + Elevation",400,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2234","T-P33532","Chrysanthemum segetum-Raphanetum",1649,"Oxalidion europaeae","V15","W",5,NA,"1959",-8.511500273,42.8981376,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2235","T-P33533","Chrysanthemum segetum-Raphanetum",1650,"Oxalidion europaeae","V15","S",10,NA,"1959",-8.565490736,42.84510544,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2236","T-P33534","Chrysanthemum segetum-Raphanetum",1651,"Oxalidion europaeae","V15","S",8,NA,"1959",-8.621864253,42.89995603,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2237","T-P33535","Chrysanthemum segetum-Raphanetum",1652,"Scleranthion annui","V15","S",8,NA,"1959",-8.535426896,42.86457177,"1 - UTM1x1 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2238","T-P33536","Chrysanthemum segetum-Raphanetum",1653,"Oxalidion europaeae","V15","SW",NA,NA,"1959",-8.574588079,42.83745977,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2239","T-P33537","Chrysanthemum segetum-Raphanetum",1654,"Oxalidion europaeae","V15","S",6,NA,"1959",-8.544830183,42.887521,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2240","T-P33538","Chrysanthemum segetum-Raphanetum",1655,"Oxalidion europaeae","V15","S",NA,NA,"1959",-8.616988304,42.90019614,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2241","T-P33539","Chrysanthemum segetum-Raphanetum",1656,"Oxalidion europaeae","V15","S",5,NA,"1959",-8.516963469,42.82225509,"3 - UTM10x10 + Elevation",150,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2242","T-P33540","Chrysanthemum segetum-Raphanetum",1657,"Oxalidion europaeae","V15","E",NA,NA,"1959",-8.613811988,43.26763759,"3 - UTM10x10 + Elevation",150,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2243","T-P33541","Chrysanthemum segetum-Raphanetum",1658,"Oxalidion europaeae","V15","S",NA,NA,"1959",-8.539523125,42.8283643,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2244","T-P33542","Chrysanthemum segetum-Raphanetum",1659,"Oxalidion europaeae","V15","S",5,NA,"1959",-8.515541619,42.91571092,"2 - UTM1x1 + Centroid",200,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2245","T-P33543","Chrysanthemum segetum-Raphanetum",1660,"Scleranthion annui","V15","NW",NA,NA,"1959",-8.590665094,42.82587088,"3 - UTM10x10 + Elevation",200,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2246","T-P33544","Chrysanthemum segetum-Raphanetum",1661,"Oxalidion europaeae","V15","W",13,NA,"1959",-8.538321195,42.89683922,"3 - UTM10x10 + Elevation",350,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2247","T-P33545","Chrysanthemum segetum-Raphanetum",1662,"Scleranthion annui","V15","NW",10,NA,"1959",-8.537087631,42.82848246,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2248","T-P33546","Chrysanthemum segetum-Raphanetum",1663,"Oxalidion europaeae","V32","S",7,NA,"1959",-8.370150002,42.87786845,"2 - UTM1x1 + Centroid",30,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2249","T-P33547","Chrysanthemum segetum-Raphanetum",1664,"Oxalidion europaeae","V15","S",4,NA,"1959",-8.596345619,42.88860735,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2250","T-P33548","Chrysanthemum segetum-Raphanetum",1665,"Scleranthion annui","V15","S",NA,NA,"1959",-8.50051025,42.85725756,"1 - UTM1x1 + Elevation",150,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2251","T-P33549","Chrysanthemum segetum-Raphanetum",1666,"Oxalidion europaeae","V15","",NA,NA,"1959",-8.638765756,42.89732172,"2 - UTM1x1 + Centroid",250,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2252","T-P33550","Chrysanthemum segetum-Raphanetum",1667,"Oxalidion europaeae","V15","W",4,NA,"1959",-8.501191423,42.83741983,"1 - UTM1x1 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2253","T-P33551","Chrysanthemum segetum-Raphanetum",1668,"Oxalidion europaeae","V15","W",7,NA,"1959",-8.537542381,42.86086828,"1 - UTM1x1 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2254","T-P33552","Chrysanthemum segetum-Raphanetum",1669,"Oxalidion europaeae","V15","",NA,NA,"1959",-8.614550307,42.90031611,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2255","T-P33553","Chrysanthemum segetum-Raphanetum",1670,"Oxalidion europaeae","V15","N",NA,NA,"1959",-8.509298186,42.84603107,"1 - UTM1x1 + Elevation",150,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2256","T-P33554","Chrysanthemum segetum-Raphanetum",1671,"Oxalidion europaeae","V15","S",6,NA,"1959",-8.598295406,42.88311045,"1 - UTM1x1 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2257","T-P33555","Chrysanthemum segetum-Raphanetum",1672,"Oxalidion europaeae","V15","S",3,NA,"1959",-8.542415896,42.86063173,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2258","T-P33556","Chrysanthemum segetum-Raphanetum",1673,"Oxalidion europaeae","V15","W",NA,NA,"1959",-8.497958348,42.82857336,"1 - UTM1x1 + Elevation",200,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2259","T-P33557","Chrysanthemum segetum-Raphanetum",1674,"Oxalidion europaeae","V15","N",4,NA,"1959",-8.555585336,42.84378757,"3 - UTM10x10 + Elevation",350,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2260","T-P33558","Chrysanthemum segetum-Raphanetum",1675,"Oxalidion europaeae","V15","S",10,NA,"1959",-8.397752265,42.88556894,"1 - UTM1x1 + Elevation",350,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2261","T-P33559","Chrysanthemum segetum-Raphanetum",1676,"Oxalidion europaeae","V15","E",NA,NA,"1959",-8.534435887,42.88082377,"1 - UTM1x1 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2262","T-P33560","Chrysanthemum segetum-Raphanetum",1677,"Oxalidion europaeae","V15","W",NA,NA,"1959",-8.581725836,42.86231693,"3 - UTM10x10 + Elevation",200,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"2263","T-P33561","Linaria delphinioides-Arnoseretum",1678,"Scleranthion annui","V15","N",NA,NA,"1959",-8.583338351,42.93425511,"3 - UTM10x10 + Elevation",350,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2264","T-P33562","Linaria delphinioides-Arnoseretum",1679,"Scleranthion annui","V15","N",5,NA,"1959",-8.55928018,42.91202409,"1 - UTM1x1 + Elevation",350,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2265","T-P33563","Linaria delphinioides-Arnoseretum",1680,"Scleranthion annui","V15","",NA,NA,"1959",-8.538458603,42.92563953,"1 - UTM1x1 + Elevation",350,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2266","T-P33564","Linaria delphinioides-Arnoseretum",1681,"Scleranthion annui","V15","W",3,NA,"1959",-8.557958896,42.95169794,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2267","T-P33565","Linaria delphinioides-Arnoseretum",1682,"Scleranthion annui","V15","W",NA,NA,"1959",-8.515541619,42.91571092,"2 - UTM1x1 + Centroid",250,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2268","T-P33566","Linaria delphinioides-Arnoseretum",1683,"Scleranthion annui","V15","N",5,NA,"1959",-8.532775354,42.91691302,"1 - UTM1x1 + Elevation",350,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2269","T-P33567","Linaria delphinioides-Arnoseretum",1684,"Scleranthion annui","V15","W",9,NA,"1959",-8.562055917,42.88848324,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2270","T-P33568","Panicum crus galli-Spergula arvensis",1685,"Oxalidion europaeae","V15","E",NA,NA,"1959",-8.552807352,42.86732839,"3 - UTM10x10 + Elevation",250,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2271","T-P33569","Panicum crus galli-Spergula arvensis",1686,"Oxalidion europaeae","V15","N",NA,NA,"1959",-8.536833901,42.63404724,"3 - UTM10x10 + Elevation",400,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2272","T-P33570","Panicum crus galli-Spergula arvensis",1687,"Oxalidion europaeae","V15","N",NA,NA,"1959",-8.56562549,42.90091223,"3 - UTM10x10 + Elevation",400,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2273","T-P33571","Panicum crus galli-Spergula arvensis",1688,"Oxalidion europaeae","V15","W",NA,NA,"1959",-8.624942499,42.87999975,"1 - UTM1x1 + Elevation",150,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2274","T-P33572","Panicum crus galli-Spergula arvensis",1689,"Oxalidion europaeae","V15","W",NA,NA,"1959",-8.594558349,42.86889032,"1 - UTM1x1 + Elevation",100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2275","T-P33573","Panicum sanguinale-Mercurialis annua",1690,"Oxalidion europaeae","V15","S",NA,NA,"1959",-8.561086779,42.87772787,"1 - UTM1x1 + Elevation",200,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2276","T-P33574","Panicum sanguinale-Mercurialis annua",1691,"Oxalidion europaeae","V15","",NA,NA,"1959",-8.609527826,42.9527753,"3 - UTM10x10 + Elevation",350,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2277","T-P33575","Panicum sanguinale-Mercurialis annua",1692,"Oxalidion europaeae","V15","S",NA,NA,"1959",-8.607393522,42.8754621,"1 - UTM1x1 + Elevation",150,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2278","T-P33576","Panicum sanguinale-Mercurialis annua",1693,"Oxalidion europaeae","V15","S",NA,NA,"1959",-8.575063067,42.86984429,"1 - UTM1x1 + Elevation",150,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2279","T-P33577","Panicum sanguinale-Mercurialis annua",1694,"Oxalidion europaeae","V15","S",NA,NA,"1959",-8.57750003,42.86972523,"2 - UTM1x1 + Centroid",100,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2280","T-P33578","Panicum sanguinale-Mercurialis annua",1695,"Oxalidion europaeae","V15","N",NA,NA,"1959",-8.52298909,42.80756019,"1 - UTM1x1 + Elevation",200,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2281","T-P33579","Panicum sanguinale-Mercurialis annua",1696,"Oxalidion europaeae","V15","S",NA,NA,"1959",-8.520714265,42.80947066,"1 - UTM1x1 + Elevation",200,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"2282","T-P33580","Galactito tomentosae-Digitaletum purpureae",908,"Dauco-Melilotion","H25","W",NA,NA,"1959",-8.498595973,42.83574443,"1 - UTM1x1 + Elevation",250,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2283","T-P33581","Galactito tomentosae-Digitaletum purpureae",909,"Dauco-Melilotion","H25","W",NA,NA,"1959",-8.609336997,42.84295901,"3 - UTM10x10 + Elevation",150,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2284","T-P33582","Galactito tomentosae-Digitaletum purpureae",910,"Balloto-Conion maculati","H25","S",NA,NA,"1959",-8.622505331,42.88011985,"1 - UTM1x1 + Elevation",200,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2285","T-P33583","Galactito tomentosae-Digitaletum purpureae",911,"Balloto-Conion maculati","V38","W",NA,NA,"1959",-8.484775307,42.84541158,"1 - UTM1x1 + Elevation",300,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2286","T-P33584","Galactito tomentosae-Digitaletum purpureae",912,"Dauco-Melilotion","V38","S",NA,NA,"1959",-8.488215567,42.82904219,"1 - UTM1x1 + Elevation",200,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2287","T-P33585","Galactito tomentosae-Digitaletum purpureae",913,"Balloto-Conion maculati","H25","NW",NA,NA,"1959",-8.583838387,42.85861274,"1 - UTM1x1 + Elevation",200,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"2288","T-P33586","Galactito tomentosae-Digitaletum purpureae",914,"Dauco-Melilotion","H25","SE",NA,NA,"1959",-8.52324208,42.86516205,"1 - UTM1x1 + Elevation",250,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
