"","SIVIMID","Original","Area","Year","Longitude","Latitude","Accuracy","Elevation","Alliance","Order","Class","L1"
"368","T-P36776","Linario eleganti-Anthoxanthetum aristati",50,1993,-7.526811306,42.493058,"1 - UTM1x1 + Elevation",320,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"369","T-P36777","Linario eleganti-Anthoxanthetum aristati",40,1993,-7.273824138,42.67205843,"1 - UTM1x1 + Elevation",1000,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"370","T-P36778","Linario eleganti-Anthoxanthetum aristati",50,1993,-7.278658355,42.63586337,"1 - UTM1x1 + Elevation",900,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"371","T-P36779","Lamio amplexicaulis-Veronicetum hederifoliae",35,1993,-7.421790987,42.59080268,"1 - UTM1x1 + Elevation",390,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"372","T-P36780","Lamio amplexicaulis-Veronicetum hederifoliae",25,1993,-7.480197365,42.48769066,"1 - UTM1x1 + Elevation",390,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"373","T-P36781","Lamio amplexicaulis-Veronicetum hederifoliae",40,1993,-7.552247391,42.5082545,"1 - UTM1x1 + Elevation",290,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"374","T-P36782","Lamio amplexicaulis-Veronicetum hederifoliae",30,1993,-7.352759013,42.64927296,"1 - UTM1x1 + Elevation",590,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"375","T-P36783","Lamio amplexicaulis-Veronicetum hederifoliae",50,1993,-7.54560456,42.41668386,"1 - UTM1x1 + Elevation",530,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"376","T-P36784","Linario amethysteae-Calenduletum arvensis",40,1993,-7.521829235,42.49164613,"2 - UTM1x1 + Centroid",380,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"377","T-P36785","Linario amethysteae-Calenduletum arvensis",60,1993,-7.590152029,42.49413472,"1 - UTM1x1 + Elevation",310,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"378","T-P36786","Linario amethysteae-Calenduletum arvensis",10,1993,-7.660414587,42.42466861,"1 - UTM1x1 + Elevation",200,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"379","T-P36787","Linario amethysteae-Calenduletum arvensis",40,1993,-7.427131223,41.60572943,"4 - UTM10x10 + Centroid",400,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"380","T-P36788","Linario amethysteae-Calenduletum arvensis",25,1993,-7.512785586,42.36576295,"2 - UTM1x1 + Centroid",350,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"381","T-P36789","Linario amethysteae-Calenduletum arvensis",40,1993,-7.60515453,42.46652156,"1 - UTM1x1 + Elevation",360,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"382","T-P36790","Linario amethysteae-Calenduletum arvensis",60,1993,-7.622749736,42.50722701,"1 - UTM1x1 + Elevation",400,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"383","T-P36791","Linario amethysteae-Calenduletum arvensis",30,1993,-7.556365816,42.56481157,"2 - UTM1x1 + Centroid",320,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"384","T-P36792","Linario amethysteae-Calenduletum arvensis",50,1993,-7.549929036,42.57677234,"1 - UTM1x1 + Elevation",380,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"385","T-P36793","Linario amethysteae-Calenduletum arvensis",30,1993,-7.504385631,42.553366,"1 - UTM1x1 + Elevation",320,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"386","T-P36794","Linario amethysteae-Calenduletum arvensis",80,1993,-7.384577706,42.58124494,"2 - UTM1x1 + Centroid",500,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"387","T-P36795","Linario amethysteae-Calenduletum arvensis",40,1993,-7.581629939,42.51068248,"2 - UTM1x1 + Centroid",390,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"388","U-P00123","Lamio amplexicaulis-Veronicetum hederifoliae",100,2001,-5.092924788,43.06051431,"1 - UTM1x1 + Elevation",1295,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"389","U-P00623","Holosteo umbellati-Veronicetum persicae",10,2002,-4.986331844,42.80127568,"1 - UTM1x1 + Elevation",990,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"390","U-P06049","Centaureetum cyani",30,1988,-5.401025125,42.83655069,"3 - UTM10x10 + Elevation",1070,"Caucalidion lappulae","Papaveretalia rhoeadis","Papaveretea rhoeadis","Scleranthion annui"
"391","U-P06050","Centaureetum cyani",30,1988,-5.395359495,42.87989206,"3 - UTM10x10 + Elevation",1070,"Caucalidion lappulae","Papaveretalia rhoeadis","Papaveretea rhoeadis","Scleranthion annui"
"392","U-P06051","Centaureetum cyani",30,1988,-5.392912664,42.87994325,"3 - UTM10x10 + Elevation",1070,"Caucalidion lappulae","Papaveretalia rhoeadis","Papaveretea rhoeadis","Scleranthion annui"
"393","U-P06052","Centaureetum cyani",30,1988,-5.331672032,42.8794066,"3 - UTM10x10 + Elevation",1080,"Caucalidion lappulae","Papaveretalia rhoeadis","Papaveretea rhoeadis","Scleranthion annui"
"394","U-P10322","Chrysanthemum segetum-Raphanetum",NA,1968,-8.652913711,42.70397763,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"395","U-P10323","Chrysanthemum segetum-Raphanetum",NA,1968,-8.634737,42.55724187,"3 - UTM10x10 + Elevation",27,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"396","U-P10324","Chrysanthemum segetum-Raphanetum",NA,1968,-8.651567452,42.60862235,"3 - UTM10x10 + Elevation",39,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"397","U-P10325","Chrysanthemum segetum-Raphanetum",NA,1968,-8.617593729,42.63730491,"3 - UTM10x10 + Elevation",220,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"398","U-P10327","Chrysanthemum segetum-Raphanetum",NA,1968,-8.710079662,42.68852996,"3 - UTM10x10 + Elevation",48,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"399","U-P10328","Chrysanthemum segetum-Raphanetum",NA,1968,-7.847236582,42.31138127,"4 - UTM10x10 + Centroid",72,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"400","U-P10329","Chrysanthemum segetum-Raphanetum",NA,1968,-8.714938237,42.68828686,"3 - UTM10x10 + Elevation",48,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"401","U-P10330","Chrysanthemum segetum-Raphanetum",NA,1968,-8.735096741,42.64226614,"3 - UTM10x10 + Elevation",57,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"402","U-P10331","Chrysanthemum segetum-Raphanetum",NA,1968,-8.654007539,42.63550777,"3 - UTM10x10 + Elevation",160,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"403","U-P10332","Chrysanthemum segetum-Raphanetum",NA,1968,-8.592538784,42.57551966,"3 - UTM10x10 + Elevation",224,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"404","U-P10333","Chrysanthemum segetum-Raphanetum",NA,1968,-8.588526306,42.53070528,"3 - UTM10x10 + Elevation",299,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"405","U-P10334","Chrysanthemum segetum-Raphanetum",NA,1968,-8.633771785,42.60049954,"3 - UTM10x10 + Elevation",67,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"406","U-P10335","Chrysanthemum segetum-Raphanetum",NA,1968,-8.658494113,42.55066614,"3 - UTM10x10 + Elevation",106,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"407","U-P10336","Chrysanthemum segetum-Raphanetum",NA,1968,-8.749551179,42.58752749,"3 - UTM10x10 + Elevation",61,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"408","U-P10337","Chrysanthemum segetum-Raphanetum",NA,1968,-8.634095825,42.60408439,"3 - UTM10x10 + Elevation",60,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"409","U-P10338","Chrysanthemum segetum-Raphanetum",NA,1968,-8.696270546,42.51097989,"3 - UTM10x10 + Elevation",80,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"410","U-P10339","Chrysanthemum segetum-Raphanetum",NA,1968,-8.662634178,42.70349592,"3 - UTM10x10 + Elevation",9,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"411","U-P10340","Chrysanthemum segetum-Raphanetum",NA,1968,-9.121192463,43.11909972,"3 - UTM10x10 + Elevation",30,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"412","U-P10341","Chrysanthemum segetum-Raphanetum",NA,1968,-8.712838522,42.69199274,"3 - UTM10x10 + Elevation",37,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"413","U-P10342","Chrysanthemum segetum-Raphanetum",NA,1968,-8.528133689,42.50843751,"3 - UTM10x10 + Elevation",267,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"414","U-P10343","Linaria delphinioides-Arnoseretum",NA,1968,-8.527323959,42.71912874,"3 - UTM10x10 + Elevation",163,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"415","U-P10344","Linaria delphinioides-Arnoseretum",NA,1968,-8.578880115,42.47716376,"3 - UTM10x10 + Elevation",235,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"416","U-P10345","Linaria delphinioides-Arnoseretum",NA,1968,-8.874753862,42.05185083,"3 - UTM10x10 + Elevation",70,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"417","U-P10346","Linaria delphinioides-Arnoseretum",NA,1968,-8.761838482,42.00538366,"3 - UTM10x10 + Elevation",162,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"418","U-P13630","Tolpidi barbatae-Anthoxanthetum aristati",NA,1994,-7.089128404,43.53843902,"4 - UTM10x10 + Centroid",40,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
